timestamp,WiFi-val,CO2-val,truth-val,Elec-val_OLD,Elec-val_NEW,"Watts, W, 215 Sage RX3000_B HVAC T4 12 24","Watts, W, 215 Sage RX3000_B HVAC T4 16","Watts, W, 215 Sage RX3000_B Lighting T2 37","Watts, W, 215 Sage RX3000_B Panel T1 tot T4 38","Watts, W, 215 Sage RX3000_B Panel T2A and T2B tot T2 32 38","Watts, W, 215 Sage RX3000_B Panel T3 tot T3 L1","Watts, W, 215 Sage RX3000_B Plugs T2 10 22","Watts, W, 215 Sage RX3000_B Plugs T2 11 17 23 29 35","Watts, W, 215 Sage RX3000_B Plugs T2 2 14 26","Watts, W, 215 Sage RX3000_B Plugs T2 6 18 39","Watts, W, 215 Sage RX3000_B Plugs T2 7 13 19 25 31","Watts, W, 215 Sage RX3000_B Solar T2 1","Watts, w, 215 Sage RX3000_B Solar T3 1","Voltage RMS, mV, 215 Sage RX3000_B spare","Watts, W, 215 Sage RX3000_B Plugs T2 9 15 21 27 33","Watts, W, 215 Sage U30_A HVAC T4 4","Watts, W, 215 Sage U30_A HVAC T4 8","Watts, W, 215 Sage U30_A T4A L1 tot","Watts, W, 215 Sage U30_A HVAC T4 1 7 3ph","Watts, W, 215 Sage U30_A HVAC T4 2","Watts, W, 215 Sage U30_A Lighting T1 8 14","Watts, W, 215 Sage U30_A Plugs T4 17 23","Watts, W, 215 Sage U30_A Lighting T1 4 10","Watts, W, 215 Sage U30_A Lighting T1 6 12","Watts, W, 215 Sage U30_A Plugs T4 13 19","Watts, W, 215 Sage U30_A Kitchen T1 15","Watts, W, 215 Sage U30_A Plugs T4 15 21","Watts, W, 215 Sage U30_A Kitchen T1 17","Watts, W, 215 Sage U30_A Kitchen T1 13 19","Watts, W, 215 Sage U30_A Solar T1 1"
7/2/2019 8:35,15,118,0,22303.99,"13,459.19",805.2,638.3,0,"4,314.30",0,"4,530.50",0,0,0,0,272.5,"4,452.80","5,998.50",0,57,0,520.2,0,"6,610.00",0,"2,390.60",195.1,97.1,"1,551.00",0,75.29,92.9,0,154,"6,306.80"
7/2/2019 8:40,16,152,0,21685.5,"13,675.10","1,252.70",641.7,708.9,"3,551.60",0,"4,458.80",0,0,0,0,271.4,"4,668.20","6,259.50",0,57.6,0,520.7,0,"5,772.10",0,"2,388.00",194.3,97.1,"1,519.20",0,0,93.5,0,157.9,"6,558.50"
7/2/2019 8:45,18,166,0,21881.1,"13,872.40",808.6,641.2,784.7,"3,269.50",0,"4,739.20",0,0,0,0,339.3,"4,855.70","6,472.30",0,67.9,0,517.8,0,"6,289.00",0,"2,387.20",195.4,96.8,"1,498.40",0,0,92.9,0,153.2,"6,816.90"
7/2/2019 8:50,18,186,0,22542.3,"14,423.80",800.3,638.3,768.6,"3,065.10",0,"5,053.40",0,0,0,0,358.7,"5,082.10","6,743.40",0,61,0,510.9,0,"6,706.30",0,"2,384.90",176.8,97.1,"1,677.10",0,0,92.3,0,151.5,"7,054.30"
7/2/2019 8:55,18,209,0,23040.6,"14,780.20",803.3,645.6,759.9,"2,978.10",0,"5,282.30",0,0,0,0,371.4,"5,242.60","7,002.70",0,58.5,0,512.9,0,"6,665.70",0,"2,747.30",196.2,97.1,"1,661.90",0,0,92.9,0,167.5,"7,283.20"
7/2/2019 9:00,20,229,0,26154.78,"16,637.58",805.2,644.7,756.2,"3,925.00",0,"5,592.20",0,0,0,0,471,"5,424.20","7,257.80",0,68.7,0,517.3,0,"8,301.80",0,"2,752.60",199.9,99.9,"1,663.60",0,99.68,92.6,0,164.4,"7,571.20"
7/2/2019 9:05,27,223,0,27237.95,"17,375.35",802.3,637.3,752.8,"4,106.50",0,"5,756.10",0,0,0,0,404.9,"5,613.30","7,518.80",0,57.6,0,512.9,0,"9,208.90",0,"2,752.60",195.7,98.3,"1,662.80",0,33.95,92.6,0,162.7,"7,819.50"
7/2/2019 9:10,28,211,0,27088.5,"17,194.60",800.3,649,760.2,"3,819.40",0,"6,074.50",0,0,0,0,395.8,"5,839.70","7,782.30",0,58.9,0,510.5,0,"8,984.20",0,"2,747.60",230.9,98.3,"1,659.40",0,40.5,92.9,0,166.1,"8,032.30"
7/2/2019 9:15,32,264,0,24711.83,"14,614.43","1,290.30",647.6,759,"3,604.80",0,"6,492.60",0,0,0,0,414.7,"6,006.90","8,024.70",0,58.5,0,512.4,0,"6,367.60",0,"2,235.10",196.5,117.4,"1,662.80",0,99.93,93.5,0,159.1,"8,246.90"
7/2/2019 9:20,32,299,0,23287.76,"13,980.86","1,287.40",642.2,767.8,"2,494.20",0,"6,812.70",0,0,0,0,391.6,"6,203.70","8,275.60",0,58.5,0,447,0,"5,895.50",0,"2,234.30",202.4,98.3,"1,666.70",0,34.96,93.2,0,161,"8,478.30"
7/2/2019 9:25,31,363,0,22848,"13,407.60",801.3,638.3,771.4,"2,494.20",0,"6,946.20",0,95.2,0,0,399.5,"6,373.50","8,494.30",0,57.9,0,449,0,"5,954.60",0,"1,975.30",198.2,100.2,"1,671.50",0,34.5,93.2,0,167.5,"8,730.00"
7/2/2019 9:30,31,387,0,24337.9,"14,966.00",806.7,633.9,771.4,"2,082.80",0,"7,289.10",0,0,0,0,423.7,"6,547.50","8,691.10",0,59,0,443.6,0,"7,572.90",0,"1,969.90",208.9,98.5,"1,674.00",0,50.9,93.2,0,159.4,"8,947.10"
7/2/2019 9:35,33,411,0,24663.8,"15,380.50",796.9,639.8,770.6,"1,945.20",0,"7,338.10",0,0,0,0,413.9,"6,732.50","8,927.60",0,69.5,0,441.2,0,"7,992.60",0,"1,972.50",196.2,98.8,"1,681.90",0,49.8,93.5,0,163.3,"9,176.00"
7/2/2019 9:40,32,439,0,21776.8,"12,230.10",810.1,637.3,772.3,"1,946.80",0,"7,599.90",0,0,0,0,397.3,"6,952.10","9,206.40",0,59.2,0,443.6,0,"4,305.90",0,"2,506.30",197.9,123,"1,674.00",0,48.7,92.9,0,161.6,"9,336.40"
7/2/2019 9:45,30,430,0,24124.97,"14,318.97",817.9,632.9,770.3,"1,895.30",0,"7,910.70",0,0,0,0,384.6,"7,075.40","9,352.50",0,254.5,0,447,0,"6,222.30",0,"2,520.90",196,97.7,"1,674.00",0,48.57,92.9,0,159.4,"9,584.80"
7/2/2019 9:50,31,493,0,26041.52,"15,841.02",819.8,632,769.7,"2,125.90",0,"8,074.60",0,0,0,0,415.3,"7,218.10","9,561.90",0,255.5,0,448,0,"8,105.00",0,"1,973.30",212,124.2,"1,680.20",0,20.16,93.5,102.56,189.8,"9,741.00"
7/2/2019 9:55,33,479,0,28493.83,"18,083.93","1,317.10",631.5,771.7,"2,188.40",0,"8,221.50",0,0,0,0,502.3,"7,338.10","9,762.10",0,253.1,0,441.6,0,"9,860.10",0,"2,193.20",196.5,124.4,"1,678.80",0,19.83,93.8,0,0,"9,951.30"
7/2/2019 10:00,33,500,0,29143.14,"18,968.84",799.3,630.5,770.6,"1,795.70",0,"8,378.60",0,97.7,0,0,497.8,"7,496.00","9,942.00",0,57.8,0,447,0,"11,453.10",0,"2,131.30",196,97.4,"1,676.90",0,20.54,92.9,0,0,"10,113.50"
7/2/2019 10:05,33,493,0,29855.3,"19,306.80",803.3,647.1,772,"1,875.10",0,"8,673.40",0,0,0,0,487.6,"7,623.50","10,155.70",0,60.7,0,444.1,0,"11,850.90",0,"2,138.00",201.6,109.2,"1,678.30",0,20.8,93.2,0,0,"10,367.70"
7/2/2019 10:10,33,516,0,26630.07,"15,604.47",803.3,649.5,776.8,"2,043.10",0,"8,982.50",0,0,0,0,463.4,"7,821.20","10,371.10",0,57.9,0,444.1,0,"8,132.00",0,"2,133.20",200.5,100.5,"1,676.60",0,73.47,93.2,0,0,"10,560.30"
7/2/2019 10:15,34,519,0,27172.9,"15,898.00",814.5,641.2,776.8,"2,181.70",0,"9,093.20",0,105,0,0,478.6,"7,990.10","10,601.70",0,61.2,0,435.8,0,"8,342.30",0,"2,125.30",200.2,97.7,"1,677.70",0,47.9,93.8,0,0,"10,708.10"
7/2/2019 10:20,34,517,0,28233.96,"16,714.96",804.7,646.1,777.6,"2,288.10",0,"9,230.90",0,0,0,0,489.3,"8,165.80","10,780.70",0,59,0,445.5,0,"8,927.60",0,"2,451.90",197.4,98,"1,676.60",0,47.26,94,0,0,"10,946.30"
7/2/2019 10:25,32,526,0,28786.81,"17,701.21",799.8,629.5,776.8,"1,662.20",0,"9,423.40",0,0,0,0,455.3,"8,306.00","10,973.30",0,59.6,0,448,0,"9,991.00",0,"2,448.60",200.5,97.7,"1,681.60",0,19.61,93.2,0,0,"11,186.20"
7/2/2019 10:30,32,527,0,31380.5,"19,738.30","1,318.10",640.7,775.9,"1,984.00",0,"9,658.20",0,0,0,0,489.3,"8,478.30","11,198.00",0,76.1,0,447,0,"11,432.80",0,"2,438.40",199.3,97.7,"1,681.90",0,47.6,93.5,0,0,"11,292.60"
7/2/2019 10:35,33,530,0,29454.48,"17,594.28",807.2,632.9,776.8,"2,056.70",0,"9,803.50",0,92.3,0,0,466.5,"8,552.60","11,279.90",0,62.6,0,449.5,0,"9,436.10",0,"2,673.50",208.3,98,"1,676.90",0,101.16,93.5,19.02,0,"11,416.70"
7/2/2019 10:40,33,418,0,27285.62,"15,607.92",801.3,636.4,777.3,"1,871.70",0,"9,806.00",0,0,0,0,398.1,"8,655.70","11,401.50",0,71.9,0,438.7,0,"7,651.40",0,"2,643.90",204.7,123.3,"1,657.10",0,94.44,92.3,17.08,0,"11,480.10"
7/2/2019 10:45,31,442,0,26497.17,"14,886.97",799.3,628.1,772,"1,903.80",0,"9,706.40",0,0,0,0,389.4,"8,697.10","11,439.50",0,61.5,0,439.7,0,"7,570.30",0,"2,114.40",199.9,97.4,"1,657.40",0,46.33,92.6,18.64,0,"11,606.80"
7/2/2019 10:50,31,483,0,30843.27,"17,634.17",794.5,630.5,766.9,"3,194.40",0,"10,014.70",0,0,0,0,394.7,"8,784.10","11,583.10",0,58.4,0,440.2,0,"10,289.20",0,"2,114.90",196.5,100.8,"1,657.70",0,81.8,92.6,15.47,0,"11,776.50"
7/2/2019 10:55,30,518,0,31029.98,"17,808.28",808.1,638.3,767.2,"3,351.50",0,"9,870.20",0,0,0,0,355.6,"8,905.70","11,716.60",0,68.2,0,439.2,0,"10,514.70",0,"2,111.30",195.1,99.7,"1,655.50",0,48.02,91.8,15.56,0,"11,893.10"
7/2/2019 11:00,30,574,0,29309.28,"15,576.58",805.2,635.9,766.9,"3,538.10",0,"10,194.60",0,90.7,0,0,360.9,"9,030.70","11,873.70",0,59.2,0,439.2,0,"8,209.70",0,"2,110.10",194,96.8,"1,652.60",0,47.35,91.8,16.23,0,"11,954.80"
7/2/2019 11:05,28,605,0,31509.93,"17,407.33","1,331.30",639.3,768.6,"3,707.90",0,"10,394.70",0,0,0,0,363.2,"9,128.70","12,013.90",0,59,0,442.1,0,"9,029.80",0,"2,665.10",201,99.4,"1,652.90",0,48.99,92.9,13.74,0,"12,131.30"
7/2/2019 11:10,28,589,0,30742.85,"17,891.95",799.3,629,874.5,"2,360.70",0,"10,490.20",0,0,0,0,345.2,"9,166.70","12,137.20",0,60.4,0,443.1,0,"9,979.20",0,"2,646.50",202.1,108.4,"1,651.50",0,46.5,92.3,13.95,0,"12,248.70"
7/2/2019 11:15,29,578,0,30580.85,"17,552.55",806.7,627.1,885.7,"2,500.10",0,"10,528.20",0,0,0,0,344.6,"9,274.80","12,247.80",0,68.9,0,447.5,0,"10,140.50",0,"2,109.00",199.6,118,"1,652.40",0,46.42,92.6,13.53,0,"12,380.40"
7/2/2019 11:20,29,568,0,32164.9,"17,428.80",799.8,633.9,884.3,"3,983.20",0,"10,752.90",0,98,0,0,341.2,"9,427.70","12,372.80",0,61.4,0,439.7,0,"10,011.30",0,"2,116.10",197.1,97.1,"1,654.60",0,0,94.3,0,0,"12,398.20"
7/2/2019 11:25,29,582,0,29798.31,"15,177.11",800.3,621.7,884.6,"3,927.50",0,"10,693.70",0,100.5,0,0,340.7,"9,458.90","12,408.30",0,60.4,0,440.7,0,"7,748.50",0,"2,049.00",201.6,104.2,"1,656.00",0,76.01,92.9,0,0,"12,570.50"
7/2/2019 11:30,29,555,0,32648.8,"17,195.60",793.5,629,890.5,"4,329.50",0,"11,123.70",0,94.9,0,0,"2,110.70","9,551.80","12,589.90",0,79.5,0,441.2,0,"8,253.60",0,"1,822.10",206.4,126.4,"1,655.50",0,0,92.3,0,0,"12,632.10"
7/2/2019 11:35,29,567,0,33829.6,"18,389.10","1,348.80",629,885.7,"4,300.80",0,"11,139.70",0,100.5,0,0,352.2,"9,539.10","12,565.40",0,59.6,0,439.2,0,"10,624.50",0,"1,895.00",201.6,101.9,"1,658.80",0,0,92.3,0,0,"12,739.40"
7/2/2019 11:40,29,586,0,34322.9,"17,902.60","1,318.60",644.7,770.3,"5,068.60",0,"11,351.70",0,92.1,0,0,349.1,"9,668.40","12,761.40",0,57.9,0,445.1,0,"9,676.00",0,"2,682.80",196.5,96.8,"1,480.10",0,0,92.6,0,0,"12,816.30"
7/2/2019 11:45,31,564,0,33000.4,"18,686.60",800.8,631,882.9,"2,935.90",0,"11,377.90",0,97.1,0,0,485.1,"9,684.40","12,746.20",0,88.1,0,443.6,0,"10,741.00",0,"2,658.00",194.5,97.1,"1,475.30",0,0,92.1,0,0,"12,926.10"
7/2/2019 11:50,31,433,0,30970.62,"16,295.32",799.8,628.5,887.4,"3,073.60",0,"11,601.70",0,0,0,0,520.8,"9,816.20","12,896.50",0,80,0,443.1,0,"8,128.60",0,"2,629.90",195.1,101.6,"1,478.40",0,33.82,92.3,276,0,"12,869.50"
7/2/2019 11:55,30,378,0,30570.63,"15,859.83",791.1,625.6,883.2,"3,125.10",0,"11,585.70",0,0,0,0,468.2,"9,904.00","12,939.60",0,799.4,0,440.7,0,"7,382.00",0,"2,563.10",194,107.3,"1,478.60",0,34.33,92.3,0,0,"12,977.60"
7/2/2019 12:00,30,370,0,30881.31,"16,148.51",803.3,625.6,880.9,"3,281.40",0,"11,451.40",0,102.2,0,0,481.2,"9,895.60","13,030.00",0,80.3,0,442.1,0,"8,486.70",0,"2,048.50",195.1,97.7,"1,485.70",0,34.71,91.8,292.7,0,"13,050.20"
7/2/2019 12:05,31,423,0,28811.4,"12,283.00",812,628.1,884.3,"4,891.20",0,"11,637.20",0,95.4,0,0,490.4,"9,961.50","13,081.50",0,92.7,0,445.1,0,"4,919.90",0,"2,048.20",194.3,97.1,"1,483.20",0,0,92.3,0,0,"13,068.80"
7/2/2019 12:10,31,472,0,32721,"16,022.80","1,380.10",627.6,766.9,"4,983.30",0,"11,714.90",0,92.3,0,0,518,"10,020.60","13,024.00",0,81.2,0,442.1,0,"7,769.70",0,"2,479.20",193.4,99.9,"1,480.10",0,0,92.3,0,0,"13,149.90"
7/2/2019 12:15,31,503,0,33473.98,"18,286.88",630.5,621.7,716.5,"3,341.30",0,"11,845.80",0,111.2,0,0,478.9,"10,041.70","13,024.00",0,78.4,0,444.1,0,"10,896.40",0,"2,246.40",195.1,103.9,"1,647.00",0,24.18,92.6,0,0,"13,257.20"
7/2/2019 12:20,31,546,0,32647.89,"16,373.79",626.1,633.4,706.4,"4,410.60",0,"11,863.50",0,107.3,0,0,495.8,"10,094.10","13,247.00",0,79.2,0,439.2,0,"8,797.60",0,"2,407.40",197.6,97.7,"1,672.10",0,21.39,92.6,0,0,"13,375.40"
7/2/2019 12:25,31,584,0,38763.64,"22,731.94",620.7,639.3,699.3,"4,077.80",0,"11,953.90",0,0,0,0,506.5,"10,170.90","13,319.70",0,78.1,0,451.9,0,"15,593.40",0,"1,904.30",194.8,97.4,"1,677.10",0,20.67,92.1,156.37,0,"13,418.50"
7/2/2019 12:30,31,619,0,28110.9,"10,600.30",619.8,639.8,695.7,"5,482.40",0,"12,028.20",0,100.2,0,0,485.1,"10,249.50","13,330.60",0,78.9,0,454.3,0,"3,244.20",0,"1,888.00",194.8,96.8,"1,659.40",0,72.29,91.5,279.51,0,"13,426.10"
7/2/2019 12:35,30,640,0,44783.13,"27,264.03",629.5,648.6,694.8,"5,511.10",0,"12,008.00",0,93.5,0,0,521.1,"10,223.30","13,386.40",0,81.7,0,449.9,0,"20,144.20",0,"1,897.00",197.1,97.4,"1,668.70",0,48.23,92.3,0,0,"13,537.60"
7/2/2019 12:40,30,659,0,33372.4,"15,722.40",630.5,645.1,696.5,"5,555.90",0,"12,094.10",0,0,0,0,577.7,"10,270.60","13,438.80",0,88.3,0,449,0,"8,366.00",0,"1,889.10",200.5,97.1,"1,663.10",0,47.64,92.1,279.76,0,"13,491.10"
7/2/2019 12:45,29,694,0,29628.4,"14,845.00","1,243.40",641.7,698.8,"5,583.80",0,"9,199.60",0,98.3,0,0,579.1,"10,336.50","13,541.00",0,79.1,0,444.1,0,"7,109.20",0,"1,756.80",197.4,221,"1,662.20",0,21.6,92.3,0,0,"13,495.30"
7/2/2019 12:50,29,717,0,34016.75,"16,190.25",624.2,633.9,697.1,"5,702.00",0,"12,124.50",0,97.7,0,0,562,"10,314.50","13,501.30",0,82.7,0,445.5,0,"8,420.00",0,"2,356.50",199.3,209.5,"1,664.50",0,104.75,92.6,0,0,"13,585.70"
7/2/2019 12:55,28,754,0,32192.52,"14,278.12",627.1,635.9,696.8,"5,799.20",0,"12,115.20",0,0,0,0,547.9,"10,403.20","13,682.80",0,80.1,0,445.1,0,"6,422.50",0,"2,610.20",176,208.9,"1,661.60",0,73.72,92.3,0,0,"13,609.40"
7/2/2019 13:00,29,778,0,30157.61,"14,562.61",618.8,643.7,697.1,"3,510.20",0,"12,084.80",0,106.4,0,0,538.9,"10,412.50","13,622.90",0,93,0,449.5,0,"6,792.40",0,"2,593.50",194,207.5,"1,488.20",0,46.71,92.9,0,0,"13,518.10"
7/2/2019 13:05,32,799,0,30163.85,"14,263.95",613.9,637.3,700.2,"3,778.80",0,"12,121.10",0,97.7,0,0,574.9,"10,414.20","13,583.20",0,79.1,0,455.8,0,"6,420.80",0,"2,653.80",194.5,207.8,"1,489.10",0,46.75,92.3,0,0,"13,529.10"
7/2/2019 13:10,31,732,0,29012.81,"16,400.01",623.7,632.5,704.7,"3,501.00",0,"9,111.80",0,90.7,0,0,"2,362.10","10,372.80","13,556.20",0,78.9,0,445.1,0,"6,662.40",0,"2,649.30",194.8,208.3,"1,493.90",0,117.35,92.3,43.96,0,"13,577.30"
7/2/2019 13:15,29,692,0,32964.46,"17,565.36",622.7,640.3,706.4,"3,583.70",0,"11,815.40",0,104.2,0,0,"2,249.20","10,384.60","13,458.20",0,78.4,0,454.8,0,"8,007.00",0,"2,641.70",176,214,"1,496.90",0,81.16,92.6,0,0,"13,518.10"
7/2/2019 13:20,30,665,0,29786.08,"17,270.48","1,451.30",640.7,727.5,"3,554.20",0,"8,961.40",0,94.3,0,0,523.1,"10,341.50","13,458.20",0,811,0,450.9,0,"8,578.80",0,"1,948.80",194.8,208.3,"1,499.20",0,48.28,93.5,0,0,"13,439.60"
7/2/2019 13:25,33,652,0,30004,"13,011.10",795.9,636.8,753.4,"5,311.00",0,"11,681.90",0,114.9,0,0,513.2,"10,332.20","13,458.20",0,78.7,0,454.3,0,"5,439.40",0,"2,183.90",195.7,208.9,"1,495.50",0,47.9,92.6,0,0,"13,461.60"
7/2/2019 13:30,33,636,0,28878.77,"12,396.07",784.2,633.9,763.8,"4,702.80",0,"11,779.90",0,109.2,0,0,445.7,"10,299.30","13,449.70",0,79.2,0,453.8,0,"4,908.90",0,"2,175.20",195.7,208.3,"1,497.50",0,47.77,92.9,0,0,"13,529.10"
7/2/2019 13:35,32,612,0,30174.7,"13,468.90",796.4,639.3,764.1,"4,828.70",0,"11,877.10",0,94.6,0,0,395.3,"10,344.90","13,589.90",0,806.2,0,449,0,"5,271.30",0,"2,148.20",181.6,213.4,"1,497.50",0,118.2,93.8,0,0,"13,466.60"
7/2/2019 13:40,33,580,0,31157.58,"14,713.68",793.5,639.3,769.7,"4,600.60",0,"11,843.30",0,0,0,0,393.3,"10,263.00","13,458.20",0,799.3,0,453.8,0,"6,623.50",0,"2,168.10",196,208.3,"1,503.40",0,72.88,92.6,0,0,"13,352.60"
7/2/2019 13:45,35,561,0,34108.23,"17,343.43",795,639.3,769.4,"4,681.70",0,"12,083.10",0,105.3,0,0,389.9,"10,295.10","13,458.20",0,97.7,0,457.7,0,"9,228.30",0,"2,695.20",195.1,208.1,"1,500.60",0,47.22,93.2,121.41,0,"13,432.00"
7/2/2019 13:50,35,545,0,29394.52,"12,734.32",808.1,638.3,769.2,"4,680.90",0,"11,979.30",0,97.4,0,0,465.1,"10,237.60","13,470.90",0,82.3,0,451.4,0,"4,694.40",0,"2,685.00",195.7,209.5,"1,497.80",0,46.92,93.2,0,0,"13,339.10"
7/2/2019 13:55,37,519,0,27789.27,"11,408.67","1,465.00",645.1,770.9,"4,664.00",0,"11,716.60",0,112.6,0,0,446.5,"10,194.60","13,241.10",0,79.4,0,452.9,0,"2,863.30",0,"2,440.70",209.2,209.7,"1,502.60",0,117.27,93.5,0,0,"13,220.00"
7/2/2019 14:00,37,511,0,29130.95,"13,692.95","1,465.00",643.2,776.5,"3,751.80",0,"11,686.20",0,93.8,0,0,454.4,"10,056.90","13,377.90",0,80.3,0,448.5,0,"5,231.60",0,"2,410.00",193.7,210,"1,488.50",0,104.25,93.2,0,0,"13,025.70"
7/2/2019 14:05,39,492,0,25714.3,"10,678.40",803.7,633.4,766.4,"3,718.00",0,"11,317.90",0,91.8,0,0,437.8,"9,915.80","13,024.00",0,76.7,0,443.1,0,"3,224.80",0,"2,112.10",194.8,209.7,"1,591.50",0,0,92.6,0,0,"13,111.00"
7/2/2019 14:10,39,478,0,29345.29,"12,664.89",781.8,633.4,765.5,"5,135.30",0,"11,545.10",0,0,0,0,429.3,"9,998.60","13,100.90",0,78,0,449,0,"4,687.60",0,"2,702.20",194.8,210,"1,607.30",0,33.69,92.3,0,0,"12,839.10"
7/2/2019 14:15,40,464,0,25192.69,"13,769.19",778.4,631,768.6,"2,801.60",0,"8,621.90",0,100.8,0,0,401.5,"9,854.20","12,948.00",0,59,0,444.1,0,"5,740.90",0,"2,690.40",203.3,213.7,"1,609.80",0,34.79,92.9,0,0,"12,915.10"
7/2/2019 14:20,40,459,0,23859.32,"9,749.12",794,628.1,767.2,"2,760.20",0,"11,350.00",0,92.3,0,0,408.2,"9,787.50","12,751.20",0,58.1,0,454.3,0,"2,163.90",0,"2,174.90",194.3,208.9,"1,611.00",0,101.62,92.3,0,0,"12,828.10"
7/2/2019 14:25,38,452,0,24919.87,"9,452.37",714.9,631.5,768,"4,147.10",0,"11,320.40",0,0,0,0,396.4,"9,684.40","12,698.90",0,68.4,0,452.9,0,"2,719.70",0,"1,677.40",195.1,210,"1,493.30",0,32.47,92.3,0,0,"12,838.20"
7/2/2019 14:30,38,439,0,27836.7,"10,774.50","1,349.30",631.5,768.6,"5,675.00",0,"11,387.20",0,0,0,0,400.4,"9,711.40","12,807.00",0,64.8,0,448,0,"2,920.70",0,"2,164.50",199.3,209.5,"1,490.80",0,34.2,92.9,0,0,"12,377.10"
7/2/2019 14:35,38,434,0,28042.1,"13,247.80","1,370.30",632,767.8,"3,826.10",0,"10,968.20",0,0,0,0,398.1,"9,491.00","12,372.80",0,57,0,450.4,0,"5,272.10",0,"2,273.70",199.9,209.2,"1,491.00",0,33.1,93.2,0,0,"12,439.60"
7/2/2019 14:40,38,420,0,25919.97,"11,485.47",706.6,634.9,768,"3,472.20",0,"10,962.30",0,0,0,0,393,"9,468.20","12,372.80",0,61,0,449,0,"3,983.20",0,"2,263.00",198.2,210,"1,677.40",0,48.57,92.6,0,0,"12,295.10"
7/2/2019 14:45,39,424,0,24382.99,"10,178.19",712,643.7,769.7,"3,464.60",0,"10,740.20",0,101.4,0,0,386.8,"9,407.40","12,256.30",0,67.2,0,450.9,0,"3,216.30",0,"1,594.60",196,210.9,"1,687.60",0,48.19,92.9,0,0,"12,182.80"
7/2/2019 14:50,38,446,0,28092.73,"11,880.23",712.5,640.3,769.7,"5,482.40",0,"10,730.10",0,90.4,0,0,399.2,"9,357.50","12,279.10",0,57.6,0,461.2,0,"5,075.30",0,"1,597.50",196.2,212.3,"1,500.60",0,74.53,92.9,0,0,"11,973.30"
7/2/2019 14:55,36,508,0,28154.95,"12,401.95",710.5,631,772.3,"5,090.50",0,"10,662.50",0,0,0,0,478.1,"9,244.40","11,938.70",0,78,0,449,0,"5,653.00",0,"1,596.90",199.9,217.6,"1,501.70",0,21.05,92.9,0,0,"11,989.40"
7/2/2019 15:00,35,561,0,27387.65,"11,773.15",709.1,633.4,776.2,"5,051.70",0,"10,562.80",0,0,0,0,533,"9,160.80","12,183.60",0,88,0,449.9,0,"4,170.70",0,"2,123.40",196.2,212.6,"1,692.30",0,95.45,92.9,0,0,"11,872.80"
7/2/2019 15:05,32,585,0,24319.71,"10,468.81","1,388.90",631.5,770.9,"3,359.90",0,"10,491.00",0,0,0,0,456.9,"9,045.90","11,938.70",0,80.1,0,452.9,0,"2,439.30",0,"2,035.00",198.5,211.7,"1,689.20",0,21.01,92.9,0,0,"11,734.30"
7/2/2019 15:10,32,583,0,24206.93,"10,706.53","1,422.50",631.5,771.1,"3,265.30",0,"10,235.10",0,0,0,0,463.4,"8,917.50","11,749.50",0,77.8,0,454.8,0,"2,667.30",0,"2,017.00",196,211.4,"1,680.80",0,20.33,92.6,0,0,"11,606.80"
7/2/2019 15:15,34,562,0,23805.69,"10,161.69",701.7,629.5,775.4,"3,447.70",0,"10,196.30",0,0,0,0,515.2,"8,779.80","11,721.60",0,86.4,0,449,0,"3,192.70",0,"1,593.80",198.2,222.1,"1,684.50",0,20.29,92.9,0,0,"11,545.10"
7/2/2019 15:20,34,551,0,26749.17,"11,959.87",716.9,634.4,773.1,"4,892.90",0,"9,896.40",0,0,0,0,578,"8,786.60","11,625.40",0,78.9,0,449.5,0,"4,826.20",0,"1,599.40",205.8,225,"1,686.10",0,93.97,92.6,0,0,"11,455.60"
7/2/2019 15:25,33,529,0,25577.31,"11,160.51",714.9,628.5,773.1,"4,578.70",0,"9,838.10",0,0,0,0,555.8,"8,725.80","11,504.60",0,82.7,0,452.9,0,"3,613.30",0,"2,120.60",206.4,223.5,"1,676.90",0,19.61,92.3,0,0,"11,338.20"
7/2/2019 15:30,31,514,0,23133.63,"10,538.63",711,633.9,773.1,"2,935.90",0,"9,659.10",0,0,0,0,565.1,"8,655.70","11,370.30",0,79.8,0,448,0,"2,966.30",0,"2,116.60",201,222.7,"1,680.80",0,47.43,92.9,0,0,"11,328.90"
7/2/2019 15:35,31,501,0,26322.03,"13,918.03",717.4,628.1,775.9,"2,834.50",0,"9,569.50",0,0,0,0,558,"8,545.90","11,287.50",0,82.2,0,452.9,0,"5,829.60",0,"2,660.00",202.7,211.2,"1,685.90",0,20.63,93.5,0,0,"10,071.30"
7/2/2019 15:40,31,474,0,23698.69,"11,933.09","1,425.50",643.2,774,"2,283.90",0,"9,481.70",0,0,0,0,557.4,"8,481.70","11,070.40",0,87.8,0,458.7,0,"3,185.10",0,"2,584.00",201,212,"1,690.60",0,20.29,93.5,0,0,"10,335.60"
7/2/2019 15:45,30,460,0,26624.64,"18,050.84","1,445.50",637.3,777.1,"1,960.40",0,"6,613.40",0,0,0,0,560.8,"8,557.70","11,274.80",0,85.5,0,453.4,0,"9,273.10",0,"2,544.30",197.6,210.6,"1,669.30",0,103.74,92.6,0,0,"10,992.70"
7/2/2019 15:50,30,460,0,24825.82,"13,436.12",710.5,640.7,766.1,"1,971.30",0,"9,418.40",0,0,0,0,538,"8,323.70","10,853.40",0,87.2,0,452.4,0,"5,521.30",0,"2,534.40",196,210.6,"1,666.20",0,20.42,92.3,0,0,"10,143.00"
