,AP.VIRIDIAN2_Total_Count
2019-07-02 12:44:33.952011100,29
2019-07-02 12:44:33.987014700,29
2019-07-02 12:44:33.989013600,29
2019-07-02 12:44:34.001007000,29
2019-07-02 12:45:33.887008600,29
2019-07-02 12:45:33.905014000,29
2019-07-02 12:45:33.942001300,29
2019-07-02 12:45:33.955001800,29
2019-07-02 12:45:33.989013600,29
2019-07-02 12:45:33.991012500,29
2019-07-02 12:45:34.002014100,29
2019-07-02 12:46:33.890014600,29
2019-07-02 12:46:33.909011800,29
2019-07-02 12:46:33.945007300,29
2019-07-02 12:46:33.957000700,29
2019-07-02 12:46:33.993011400,29
2019-07-02 12:46:33.995010300,29
2019-07-02 12:46:34.007003700,29
2019-07-02 12:47:33.901000900,29
2019-07-02 12:47:33.927001900,29
2019-07-02 12:47:33.966003400,29
2019-07-02 12:47:33.978012000,29
2019-07-02 12:47:34.012008600,29
2019-07-02 12:47:34.014007500,29
2019-07-02 12:47:34.026000900,29
2019-07-02 12:48:33.913009600,29
2019-07-02 12:48:33.931015000,29
2019-07-02 12:48:33.966003400,29
2019-07-02 12:48:33.978012000,29
2019-07-02 12:48:34.015014600,29
2019-07-02 12:48:34.017013500,29
2019-07-02 12:48:34.030014000,29
2019-07-02 12:49:33.910003600,29
2019-07-02 12:49:33.927001900,29
2019-07-02 12:49:33.964004500,29
2019-07-02 12:49:33.976013100,29
2019-07-02 12:49:34.011001500,29
2019-07-02 12:49:34.013000400,29
2019-07-02 12:49:34.025009100,29
2019-07-02 12:51:33.916000300,28
2019-07-02 12:51:33.936004600,28
2019-07-02 12:51:33.974014200,28
2019-07-02 12:51:33.987014700,28
2019-07-02 12:51:34.025009100,28
2019-07-02 12:51:34.026000900,28
2019-07-02 12:51:34.039001400,28
2019-07-02 12:52:33.920013400,28
2019-07-02 12:52:33.939010600,28
2019-07-02 12:52:33.974014200,28
2019-07-02 12:52:33.986007600,28
2019-07-02 12:52:34.022003100,28
2019-07-02 12:52:34.024002000,28
2019-07-02 12:52:34.036010700,28
2019-07-02 12:53:33.930007900,28
2019-07-02 12:53:33.949005100,28
2019-07-02 12:53:33.986007600,28
2019-07-02 12:53:34.000000000,28
2019-07-02 12:53:34.035003600,28
2019-07-02 12:53:34.037002500,28
2019-07-02 12:53:34.051010100,28
2019-07-02 12:54:33.940002400,28
2019-07-02 12:54:33.959014800,28
2019-07-02 12:54:33.996002100,28
2019-07-02 12:54:34.009002600,28
2019-07-02 12:54:34.045013400,28
2019-07-02 12:54:34.047012300,28
2019-07-02 12:54:34.059005700,28
2019-07-02 12:55:33.944000200,28
2019-07-02 12:55:33.962005600,28
2019-07-02 12:55:33.998001000,28
2019-07-02 12:55:34.011001500,28
2019-07-02 12:55:34.046005200,28
2019-07-02 12:55:34.047012300,28
2019-07-02 12:55:34.060012800,28
2019-07-02 12:56:33.939010600,28
2019-07-02 12:56:33.957000700,28
2019-07-02 12:56:33.992004300,28
2019-07-02 12:56:34.005004800,28
2019-07-02 12:56:34.040008500,28
2019-07-02 12:56:34.042007400,28
2019-07-02 12:56:34.054000800,28
2019-07-02 12:57:33.943008400,28
2019-07-02 12:57:33.961013700,28
2019-07-02 12:57:33.998001000,28
2019-07-02 12:57:34.010009700,28
2019-07-02 12:57:34.045013400,28
2019-07-02 12:57:34.047012300,28
2019-07-02 12:57:34.059005700,28
2019-07-02 12:58:33.962005600,28
2019-07-02 12:58:33.982009800,28
2019-07-02 12:58:34.015014600,28
2019-07-02 12:58:34.027008000,28
2019-07-02 12:58:34.067001300,28
2019-07-02 12:58:34.068008400,28
2019-07-02 12:58:34.081008900,28
2019-07-02 12:59:33.968002300,28
2019-07-02 12:59:33.986007600,28
2019-07-02 12:59:34.028015100,28
2019-07-02 12:59:34.040008500,28
2019-07-02 12:59:34.073013300,28
2019-07-02 12:59:34.074005100,28
2019-07-02 12:59:34.087005600,28
2019-07-02 13:01:33.984008700,32
2019-07-02 13:01:34.002014100,32
2019-07-02 13:01:34.038009600,32
2019-07-02 13:01:34.050003000,32
2019-07-02 13:01:34.086013700,32
2019-07-02 13:01:34.088012600,32
2019-07-02 13:01:34.099014200,32
2019-07-02 13:02:34.000000000,32
2019-07-02 13:02:34.015014600,32
2019-07-02 13:02:34.054000800,32
2019-07-02 13:02:34.065002400,32
2019-07-02 13:02:34.103012000,32
2019-07-02 13:02:34.105010900,32
2019-07-02 13:02:34.118011400,32
2019-07-02 13:03:33.986007600,32
2019-07-02 13:03:34.003005900,32
2019-07-02 13:03:34.045013400,32
2019-07-02 13:03:34.059005700,32
2019-07-02 13:03:34.093002300,32
2019-07-02 13:03:34.095001200,32
2019-07-02 13:03:34.107009800,32
2019-07-02 13:04:33.990005400,32
2019-07-02 13:04:34.008010800,32
2019-07-02 13:04:34.045013400,32
2019-07-02 13:04:34.056015000,32
2019-07-02 13:04:34.092010400,32
2019-07-02 13:04:34.093002300,32
2019-07-02 13:04:34.105010900,32
2019-07-02 13:05:34.003005900,32
2019-07-02 13:05:34.021011300,32
2019-07-02 13:05:34.061004600,32
2019-07-02 13:05:34.074005100,32
2019-07-02 13:05:34.107009800,32
2019-07-02 13:05:34.109008700,32
2019-07-02 13:05:34.122009200,32
2019-07-02 13:06:33.996002100,32
2019-07-02 13:06:34.023010200,32
2019-07-02 13:06:34.074005100,32
2019-07-02 13:06:34.090011500,32
2019-07-02 13:06:34.143005300,32
2019-07-02 13:06:34.146011300,32
2019-07-02 13:06:34.164001400,32
2019-07-02 13:07:34.013000400,32
2019-07-02 13:07:34.031005800,32
2019-07-02 13:07:34.072006200,32
2019-07-02 13:07:34.086013700,32
2019-07-02 13:07:34.120010300,32
2019-07-02 13:07:34.122009200,32
2019-07-02 13:07:34.134002600,32
2019-07-02 13:08:34.023010200,32
2019-07-02 13:08:34.040008500,32
2019-07-02 13:08:34.077011100,32
2019-07-02 13:08:34.089004500,32
2019-07-02 13:08:34.126007000,32
2019-07-02 13:08:34.128005900,32
2019-07-02 13:08:34.140014600,32
2019-07-02 13:09:34.020004200,32
2019-07-02 13:09:34.039001400,32
2019-07-02 13:09:34.074005100,32
2019-07-02 13:09:34.087005600,32
2019-07-02 13:09:34.123001000,32
2019-07-02 13:09:34.125000000,32
2019-07-02 13:09:34.138000400,32
2019-07-02 13:11:34.068008400,29
2019-07-02 13:11:34.088012600,29
2019-07-02 13:11:34.125000000,29
2019-07-02 13:11:34.137008600,29
2019-07-02 13:11:34.172012300,29
2019-07-02 13:11:34.173004100,29
2019-07-02 13:11:34.185012800,29
2019-07-02 13:12:34.081008900,29
2019-07-02 13:12:34.100006100,29
2019-07-02 13:12:34.135009700,29
2019-07-02 13:12:34.147003100,29
2019-07-02 13:12:34.186004600,29
2019-07-02 13:12:34.188003500,29
2019-07-02 13:12:34.200012200,29
2019-07-02 13:13:34.078002900,29
2019-07-02 13:13:34.095001200,29
2019-07-02 13:13:34.138000400,29
2019-07-02 13:13:34.150009100,29
2019-07-02 13:13:34.183013900,29
2019-07-02 13:13:34.185012800,29
2019-07-02 13:13:34.197006200,29
2019-07-02 13:14:34.101013100,29
2019-07-02 13:14:34.119003200,29
2019-07-02 13:14:34.154006900,29
2019-07-02 13:14:34.166000300,29
2019-07-02 13:14:34.206008900,29
2019-07-02 13:14:34.208007800,29
2019-07-02 13:14:34.222000100,29
2019-07-02 13:15:34.104003900,29
2019-07-02 13:15:34.121002100,29
2019-07-02 13:15:34.163009600,29
2019-07-02 13:15:34.174011200,29
2019-07-02 13:15:34.207000700,29
2019-07-02 13:15:34.209014800,29
2019-07-02 13:15:34.221008300,29
2019-07-02 13:16:34.127014100,29
2019-07-02 13:16:34.144012400,29
2019-07-02 13:16:34.177001900,29
2019-07-02 13:16:34.188003500,29
2019-07-02 13:16:34.228012000,29
2019-07-02 13:16:34.230010900,29
2019-07-02 13:16:34.242004300,29
2019-07-02 13:17:34.115005400,29
2019-07-02 13:17:34.133010800,29
2019-07-02 13:17:34.175003000,29
2019-07-02 13:17:34.187011700,29
2019-07-02 13:17:34.222000100,29
2019-07-02 13:17:34.224014200,29
2019-07-02 13:17:34.237014700,29
2019-07-02 13:18:34.138000400,29
2019-07-02 13:18:34.155014000,29
2019-07-02 13:18:34.197006200,29
2019-07-02 13:18:34.208007800,29
2019-07-02 13:18:34.240005400,29
2019-07-02 13:18:34.242004300,29
2019-07-02 13:18:34.255004800,29
2019-07-02 13:19:34.139007500,29
2019-07-02 13:19:34.158004700,29
2019-07-02 13:19:34.191009500,29
2019-07-02 13:19:34.204010000,29
2019-07-02 13:19:34.240005400,29
2019-07-02 13:19:34.242004300,29
2019-07-02 13:19:34.256011900,29
2019-07-02 13:21:34.149002000,33
2019-07-02 13:21:34.166000300,33
2019-07-02 13:21:34.208007800,33
2019-07-02 13:21:34.221008300,33
2019-07-02 13:21:34.255004800,33
2019-07-02 13:21:34.257003700,33
2019-07-02 13:21:34.270004200,33
2019-07-02 13:22:34.153015100,33
2019-07-02 13:22:34.172012300,33
2019-07-02 13:22:34.209014800,33
2019-07-02 13:22:34.220001200,33
2019-07-02 13:22:34.254013000,33
2019-07-02 13:22:34.256011900,33
2019-07-02 13:22:34.268005300,33
2019-07-02 13:23:34.147003100,33
2019-07-02 13:23:34.165008500,33
2019-07-02 13:23:34.206008900,33
2019-07-02 13:23:34.219009300,33
2019-07-02 13:23:34.254013000,33
2019-07-02 13:23:34.256011900,33
2019-07-02 13:23:34.269012400,33
2019-07-02 13:24:34.169006300,33
2019-07-02 13:24:34.186004600,33
2019-07-02 13:24:34.221008300,33
2019-07-02 13:24:34.233001700,33
2019-07-02 13:24:34.271011300,33
2019-07-02 13:24:34.272003100,33
2019-07-02 13:24:34.284011800,33
2019-07-02 13:25:34.190002400,33
2019-07-02 13:25:34.207000700,33
2019-07-02 13:25:34.248001000,33
2019-07-02 13:25:34.260009700,33
2019-07-02 13:25:34.297012300,33
2019-07-02 13:25:34.299011200,33
2019-07-02 13:25:34.313003500,33
2019-07-02 13:26:34.185012800,33
2019-07-02 13:26:34.203002900,33
2019-07-02 13:26:34.238006500,33
2019-07-02 13:26:34.250000000,33
2019-07-02 13:26:34.289001400,33
2019-07-02 13:26:34.291000300,33
2019-07-02 13:26:34.303009000,33
2019-07-02 13:27:34.214004500,33
2019-07-02 13:27:34.231002800,33
2019-07-02 13:27:34.265014600,33
2019-07-02 13:27:34.277008000,33
2019-07-02 13:27:34.334014800,33
2019-07-02 13:27:34.335006700,33
2019-07-02 13:27:34.347000100,33
2019-07-02 13:28:34.212005600,33
2019-07-02 13:28:34.229003900,33
2019-07-02 13:28:34.266006400,33
2019-07-02 13:28:34.278015100,33
2019-07-02 13:28:34.315002400,33
2019-07-02 13:28:34.317001300,33
2019-07-02 13:28:34.329010000,33
2019-07-02 13:29:34.207000700,33
2019-07-02 13:29:34.224014200,33
2019-07-02 13:29:34.258010800,33
2019-07-02 13:29:34.269012400,33
2019-07-02 13:29:34.310012800,33
2019-07-02 13:29:34.312011700,33
2019-07-02 13:29:34.324005100,33
2019-07-02 13:31:34.224014200,32
2019-07-02 13:31:34.243011400,32
2019-07-02 13:31:34.287002500,32
2019-07-02 13:31:34.301010100,32
2019-07-02 13:31:34.337005600,32
2019-07-02 13:31:34.339004500,32
2019-07-02 13:31:34.352005000,32
2019-07-02 13:32:34.230010900,32
2019-07-02 13:32:34.248001000,32
2019-07-02 13:32:34.281005800,32
2019-07-02 13:32:34.294006300,32
2019-07-02 13:32:34.331008900,32
2019-07-02 13:32:34.333007800,32
2019-07-02 13:32:34.345001200,32
2019-07-02 13:33:34.231002800,32
2019-07-02 13:33:34.251007000,32
2019-07-02 13:33:34.287002500,32
2019-07-02 13:33:34.298004100,32
2019-07-02 13:33:34.334014800,32
2019-07-02 13:33:34.335006700,32
2019-07-02 13:33:34.348007200,32
2019-07-02 13:34:34.253005900,32
2019-07-02 13:34:34.270004200,32
2019-07-02 13:34:34.304000800,32
2019-07-02 13:34:34.317001300,32
2019-07-02 13:34:34.352005000,32
2019-07-02 13:34:34.353012000,32
2019-07-02 13:34:34.366012500,32
2019-07-02 13:35:34.260009700,32
2019-07-02 13:35:34.276000900,32
2019-07-02 13:35:34.323013300,32
2019-07-02 13:35:34.338012600,32
2019-07-02 13:35:34.370010300,32
2019-07-02 13:35:34.385009700,32
2019-07-02 13:36:34.247009200,32
2019-07-02 13:36:34.263000400,32
2019-07-02 13:36:34.294006300,32
2019-07-02 13:36:34.310012800,32
2019-07-02 13:36:34.341003400,32
2019-07-02 13:36:34.356002800,32
2019-07-02 13:37:34.250000000,32
2019-07-02 13:37:34.265014600,32
2019-07-02 13:37:34.297012300,32
2019-07-02 13:37:34.312011700,32
2019-07-02 13:37:34.344009300,32
2019-07-02 13:37:34.359008700,32
2019-07-02 13:38:34.253005900,32
2019-07-02 13:38:34.269012400,32
2019-07-02 13:38:34.300003000,32
2019-07-02 13:38:34.316009500,32
2019-07-02 13:38:34.347000100,32
2019-07-02 13:38:34.362014700,32
2019-07-02 13:39:34.256011900,32
2019-07-02 13:39:34.271011300,32
2019-07-02 13:39:34.302001900,32
2019-07-02 13:39:34.318008400,32
2019-07-02 13:39:34.349014200,32
2019-07-02 13:39:34.365005400,32
2019-07-02 13:41:34.276000900,35
2019-07-02 13:41:34.291000300,35
2019-07-02 13:41:34.323013300,35
2019-07-02 13:41:34.338012600,35
2019-07-02 13:41:34.370010300,35
2019-07-02 13:41:34.385009700,35
2019-07-02 13:42:34.294006300,35
2019-07-02 13:42:34.310012800,35
2019-07-02 13:42:34.341003400,35
2019-07-02 13:42:34.356002800,35
2019-07-02 13:42:34.388000400,35
2019-07-02 13:42:34.403015100,35
2019-07-02 13:43:34.296005200,35
2019-07-02 13:43:34.312011700,35
2019-07-02 13:43:34.343002300,35
2019-07-02 13:43:34.359008700,35
2019-07-02 13:43:34.390014600,35
2019-07-02 13:43:34.405014000,35
2019-07-02 13:44:34.345001200,35
2019-07-02 13:44:34.360000600,35
2019-07-02 13:44:34.407012900,35
2019-07-02 13:44:34.423004100,35
2019-07-02 13:44:34.454010000,35
2019-07-02 13:44:34.470001200,35
2019-07-02 13:45:34.331008900,35
2019-07-02 13:45:34.362014700,35
2019-07-02 13:45:34.393005300,35
2019-07-02 13:45:34.440002400,35
2019-07-02 13:45:34.456008900,35
2019-07-02 13:46:34.365005400,35
2019-07-02 13:46:34.380004800,35
2019-07-02 13:46:34.411010700,35
2019-07-02 13:46:34.427001900,35
2019-07-02 13:46:34.458007800,35
2019-07-02 13:46:34.474014200,35
2019-07-02 13:47:34.351013100,35
2019-07-02 13:47:34.367004300,35
2019-07-02 13:47:34.398010200,35
2019-07-02 13:47:34.413009600,35
2019-07-02 13:47:34.445007300,35
2019-07-02 13:47:34.460006700,35
2019-07-02 13:48:34.353012000,35
2019-07-02 13:48:34.369003200,35
2019-07-02 13:48:34.416000300,35
2019-07-02 13:48:34.431015000,35
2019-07-02 13:48:34.463012600,35
2019-07-02 13:48:34.478012000,35
2019-07-02 13:49:34.355010900,35
2019-07-02 13:49:34.371002100,35
2019-07-02 13:49:34.402008000,35
2019-07-02 13:49:34.418014500,35
2019-07-02 13:49:34.449005100,35
2019-07-02 13:49:34.465011500,35
2019-07-02 13:51:34.391006400,37
2019-07-02 13:51:34.407012900,37
2019-07-02 13:51:34.454010000,37
2019-07-02 13:51:34.469009300,37
2019-07-02 13:51:34.501007000,37
2019-07-02 13:51:34.516006400,37
2019-07-02 13:52:34.409011800,37
2019-07-02 13:52:34.440002400,37
2019-07-02 13:52:34.471008300,37
2019-07-02 13:52:34.487014700,37
2019-07-02 13:52:34.518005300,37
2019-07-02 13:52:34.534011800,37
2019-07-02 13:53:34.426010100,37
2019-07-02 13:53:34.442001300,37
2019-07-02 13:53:34.489013600,37
2019-07-02 13:53:34.536010700,37
2019-07-02 13:54:34.429000800,37
2019-07-02 13:54:34.445007300,37
2019-07-02 13:54:34.492004300,37
2019-07-02 13:54:34.539001400,37
2019-07-02 13:55:34.447006200,37
2019-07-02 13:55:34.463012600,37
2019-07-02 13:55:34.494003200,37
2019-07-02 13:55:34.510009700,37
2019-07-02 13:55:34.541000300,37
2019-07-02 13:55:34.557006800,37
2019-07-02 13:56:34.450012200,37
2019-07-02 13:56:34.465011500,37
2019-07-02 13:56:34.512008600,37
2019-07-02 13:56:34.559005700,37
2019-07-02 13:56:34.575012200,37
2019-07-02 13:57:34.452011100,37
2019-07-02 13:57:34.467010400,37
2019-07-02 13:57:34.499008100,37
2019-07-02 13:57:34.514007500,37
2019-07-02 13:57:34.545013400,37
2019-07-02 13:57:34.561004600,37
2019-07-02 13:58:34.454010000,37
2019-07-02 13:58:34.470001200,37
2019-07-02 13:58:34.517013500,37
2019-07-02 13:58:34.532012900,37
2019-07-02 13:58:34.563003500,37
2019-07-02 13:58:34.579010000,37
2019-07-02 13:59:34.441009500,37
2019-07-02 13:59:34.472000100,37
2019-07-02 13:59:34.503005900,37
2019-07-02 13:59:34.550003000,37
2019-07-02 13:59:34.566009500,37
2019-07-02 14:01:34.462005600,39
2019-07-02 14:01:34.477005000,39
2019-07-02 14:01:34.524002000,39
2019-07-02 14:01:34.571014400,39
2019-07-02 14:01:34.587005600,39
2019-07-02 14:02:34.464004500,39
2019-07-02 14:02:34.480010900,39
2019-07-02 14:02:34.511001500,39
2019-07-02 14:02:34.527008000,39
2019-07-02 14:02:34.558013900,39
2019-07-02 14:02:34.574005100,39
2019-07-02 14:03:34.466003400,39
2019-07-02 14:03:34.482009800,39
2019-07-02 14:03:34.513000400,39
2019-07-02 14:03:34.529006900,39
2019-07-02 14:03:34.560012800,39
2019-07-02 14:03:34.576004000,39
2019-07-02 14:04:34.468002300,39
2019-07-02 14:04:34.484008700,39
2019-07-02 14:04:34.531005800,39
2019-07-02 14:04:34.562011700,39
2019-07-02 14:04:34.578002900,39
2019-07-02 14:05:34.470001200,39
2019-07-02 14:05:34.488006500,39
2019-07-02 14:05:34.525009100,39
2019-07-02 14:05:34.537002500,39
2019-07-02 14:05:34.571014400,39
2019-07-02 14:05:34.572006200,39
2019-07-02 14:05:34.584014800,39
2019-07-02 14:06:34.476013100,39
2019-07-02 14:06:34.494003200,39
2019-07-02 14:06:34.528015100,39
2019-07-02 14:06:34.541000300,39
2019-07-02 14:06:34.576004000,39
2019-07-02 14:06:34.577011100,39
2019-07-02 14:06:34.591003400,39
2019-07-02 14:07:34.495010300,39
2019-07-02 14:07:34.512008600,39
2019-07-02 14:07:34.548004100,39
2019-07-02 14:07:34.560012800,39
2019-07-02 14:07:34.593002300,39
2019-07-02 14:07:34.594009300,39
2019-07-02 14:07:34.606002800,39
2019-07-02 14:08:34.748001000,39
2019-07-02 14:08:34.766006400,39
2019-07-02 14:08:34.803009000,39
2019-07-02 14:08:34.817001300,39
2019-07-02 14:08:34.856002800,39
2019-07-02 14:08:34.858001700,39
2019-07-02 14:08:34.872009200,39
2019-07-02 14:09:34.513000400,39
2019-07-02 14:09:34.532012900,39
2019-07-02 14:09:34.568008400,39
2019-07-02 14:09:34.582000700,39
2019-07-02 14:09:34.620010300,39
2019-07-02 14:09:34.622009200,39
2019-07-02 14:09:34.635009700,39
2019-07-02 14:11:34.533004700,40
2019-07-02 14:11:34.551010100,40
2019-07-02 14:11:34.588012600,40
2019-07-02 14:11:34.600006100,40
2019-07-02 14:11:34.637008600,40
2019-07-02 14:11:34.638000400,40
2019-07-02 14:11:34.651000900,40
2019-07-02 14:12:34.537002500,40
2019-07-02 14:12:34.555007900,40
2019-07-02 14:12:34.592010400,40
2019-07-02 14:12:34.605010900,40
2019-07-02 14:12:34.640014600,40
2019-07-02 14:12:34.642013500,40
2019-07-02 14:12:34.655014000,40
2019-07-02 14:13:34.549011200,40
2019-07-02 14:13:34.572006200,40
2019-07-02 14:13:34.608001700,40
2019-07-02 14:13:34.619003200,40
2019-07-02 14:13:34.653015100,40
2019-07-02 14:13:34.655014000,40
2019-07-02 14:13:34.667007400,40
2019-07-02 14:14:34.542007400,40
2019-07-02 14:14:34.560012800,40
2019-07-02 14:14:34.597000100,40
2019-07-02 14:14:34.609008700,40
2019-07-02 14:14:34.648010200,40
2019-07-02 14:14:34.650009100,40
2019-07-02 14:14:34.662002500,40
2019-07-02 14:15:34.557006800,40
2019-07-02 14:15:34.577011100,40
2019-07-02 14:15:34.618011400,40
2019-07-02 14:15:34.631011900,40
2019-07-02 14:15:34.667007400,40
2019-07-02 14:15:34.669006300,40
2019-07-02 14:15:34.683013900,40
2019-07-02 14:16:34.572006200,40
2019-07-02 14:16:34.591003400,40
2019-07-02 14:16:34.628005900,40
2019-07-02 14:16:34.641006400,40
2019-07-02 14:16:34.678009000,40
2019-07-02 14:16:34.679000800,40
2019-07-02 14:16:34.692001300,40
2019-07-02 14:17:34.453002900,40
2019-07-02 14:17:34.470001200,40
2019-07-02 14:17:34.504013000,40
2019-07-02 14:17:34.516006400,40
2019-07-02 14:17:34.551010100,40
2019-07-02 14:17:34.553009000,40
2019-07-02 14:17:34.564010600,40
2019-07-02 14:18:34.473007200,40
2019-07-02 14:18:34.491012500,40
2019-07-02 14:18:34.528015100,40
2019-07-02 14:18:34.539001400,40
2019-07-02 14:18:34.575012200,40
2019-07-02 14:18:34.577011100,40
2019-07-02 14:18:34.589004500,40
2019-07-02 14:19:34.474014200,40
2019-07-02 14:19:34.491012500,40
2019-07-02 14:19:34.526000900,40
2019-07-02 14:19:34.538009600,40
2019-07-02 14:19:34.578002900,40
2019-07-02 14:19:34.580001800,40
2019-07-02 14:19:34.592010400,40
2019-07-02 14:21:34.487014700,38
2019-07-02 14:21:34.506011900,38
2019-07-02 14:21:34.549011200,38
2019-07-02 14:21:34.560012800,38
2019-07-02 14:21:34.618011400,38
2019-07-02 14:21:34.620010300,38
2019-07-02 14:21:34.633010800,38
2019-07-02 14:22:34.520004200,38
2019-07-02 14:22:34.537002500,38
2019-07-02 14:22:34.581008900,38
2019-07-02 14:22:34.596008300,38
2019-07-02 14:22:34.634002600,38
2019-07-02 14:22:34.635009700,38
2019-07-02 14:22:34.647003100,38
2019-07-02 14:23:34.511001500,38
2019-07-02 14:23:34.528015100,38
2019-07-02 14:23:34.564010600,38
2019-07-02 14:23:34.577011100,38
2019-07-02 14:23:34.625000000,38
2019-07-02 14:23:34.626007000,38
2019-07-02 14:23:34.638000400,38
2019-07-02 14:24:34.536010700,38
2019-07-02 14:24:34.553009000,38
2019-07-02 14:24:34.596008300,38
2019-07-02 14:24:34.609008700,38
2019-07-02 14:24:34.649002000,38
2019-07-02 14:24:34.651000900,38
2019-07-02 14:24:34.664001400,38
2019-07-02 14:25:34.535003600,38
2019-07-02 14:25:34.553009000,38
2019-07-02 14:25:34.594009300,38
2019-07-02 14:25:34.606002800,38
2019-07-02 14:25:34.644012400,38
2019-07-02 14:25:34.646011300,38
2019-07-02 14:25:34.658004700,38
2019-07-02 14:26:34.561004600,38
2019-07-02 14:26:34.579010000,38
2019-07-02 14:26:34.621002100,38
2019-07-02 14:26:34.633010800,38
2019-07-02 14:26:34.667007400,38
2019-07-02 14:26:34.668014500,38
2019-07-02 14:26:34.680007900,38
2019-07-02 14:27:34.578002900,38
2019-07-02 14:27:34.597000100,38
2019-07-02 14:27:34.646011300,38
2019-07-02 14:27:34.658004700,38
2019-07-02 14:27:34.699005100,38
2019-07-02 14:27:34.701004000,38
2019-07-02 14:27:34.713012600,38
2019-07-02 14:28:34.592010400,38
2019-07-02 14:28:34.609008700,38
2019-07-02 14:28:34.646011300,38
2019-07-02 14:28:34.657012900,38
2019-07-02 14:28:34.692001300,38
2019-07-02 14:28:34.694000200,38
2019-07-02 14:28:34.707000700,38
2019-07-02 14:29:34.586013700,38
2019-07-02 14:29:34.603012000,38
2019-07-02 14:29:34.640014600,38
2019-07-02 14:29:34.652008000,38
2019-07-02 14:29:34.688003500,38
2019-07-02 14:29:34.690002400,38
2019-07-02 14:29:34.701004000,38
2019-07-02 14:31:34.613006500,38
2019-07-02 14:31:34.631011900,38
2019-07-02 14:31:34.665008500,38
2019-07-02 14:31:34.676010100,38
2019-07-02 14:31:34.713012600,38
2019-07-02 14:31:34.714004500,38
2019-07-02 14:31:34.726013100,38
2019-07-02 14:32:34.615005400,38
2019-07-02 14:32:34.632003700,38
2019-07-02 14:32:34.669006300,38
2019-07-02 14:32:34.681015000,38
2019-07-02 14:32:34.717010400,38
2019-07-02 14:32:34.719009300,38
2019-07-02 14:32:34.730010900,38
2019-07-02 14:33:34.620010300,38
2019-07-02 14:33:34.638000400,38
2019-07-02 14:33:34.675003000,38
2019-07-02 14:33:34.688003500,38
2019-07-02 14:33:34.728012000,38
2019-07-02 14:33:34.730010900,38
2019-07-02 14:33:34.743011400,38
2019-07-02 14:34:34.649002000,38
2019-07-02 14:34:34.668014500,38
2019-07-02 14:34:34.713012600,38
2019-07-02 14:34:34.726013100,38
2019-07-02 14:34:34.770004200,38
2019-07-02 14:34:34.772003100,38
2019-07-02 14:34:34.785003600,38
2019-07-02 14:35:34.647003100,38
2019-07-02 14:35:34.664001400,38
2019-07-02 14:35:34.704010000,38
2019-07-02 14:35:34.717010400,38
2019-07-02 14:35:34.758010800,38
2019-07-02 14:35:34.759002600,38
2019-07-02 14:35:34.772003100,38
2019-07-02 14:36:34.653015100,38
2019-07-02 14:36:34.672012300,38
2019-07-02 14:36:34.708007800,38
2019-07-02 14:36:34.722000100,38
2019-07-02 14:36:34.763000400,38
2019-07-02 14:36:34.764007500,38
2019-07-02 14:36:34.776000900,38
2019-07-02 14:37:34.679000800,38
2019-07-02 14:37:34.697006200,38
2019-07-02 14:37:34.732009800,38
2019-07-02 14:37:34.745010300,38
2019-07-02 14:37:34.785003600,38
2019-07-02 14:37:34.786010700,38
2019-07-02 14:37:34.800003000,38
2019-07-02 14:38:34.675003000,38
2019-07-02 14:38:34.693008400,38
2019-07-02 14:38:34.730010900,38
2019-07-02 14:38:34.742004300,38
2019-07-02 14:38:34.781005800,38
2019-07-02 14:38:34.782012900,38
2019-07-02 14:38:34.795013400,38
2019-07-02 14:39:34.683013900,38
2019-07-02 14:39:34.703002900,38
2019-07-02 14:39:34.740005400,38
2019-07-02 14:39:34.753005900,38
2019-07-02 14:39:34.815002400,38
2019-07-02 14:39:34.817001300,38
2019-07-02 14:39:34.829010000,38
2019-07-02 14:41:34.705001800,39
2019-07-02 14:41:34.722000100,39
2019-07-02 14:41:34.772003100,39
2019-07-02 14:41:34.784011800,39
2019-07-02 14:41:34.824005100,39
2019-07-02 14:41:34.825012200,39
2019-07-02 14:41:34.839004500,39
2019-07-02 14:42:34.721008300,39
2019-07-02 14:42:34.739013600,39
2019-07-02 14:42:34.786010700,39
2019-07-02 14:42:34.798004100,39
2019-07-02 14:42:34.843002300,39
2019-07-02 14:42:34.845001200,39
2019-07-02 14:42:34.857009800,39
2019-07-02 14:43:34.781005800,39
2019-07-02 14:43:34.799011200,39
2019-07-02 14:43:34.836013700,39
2019-07-02 14:43:34.848007200,39
2019-07-02 14:43:34.888000400,39
2019-07-02 14:43:34.889007500,39
2019-07-02 14:43:34.901000900,39
2019-07-02 14:44:34.773010200,39
2019-07-02 14:44:34.791000300,39
2019-07-02 14:44:34.830001800,39
2019-07-02 14:44:34.842010400,39
2019-07-02 14:44:34.876007000,39
2019-07-02 14:44:34.877014100,39
2019-07-02 14:44:34.889007500,39
2019-07-02 14:45:34.775009100,39
2019-07-02 14:45:34.793014500,39
2019-07-02 14:45:34.832000700,39
2019-07-02 14:45:34.844009300,39
2019-07-02 14:45:34.877014100,39
2019-07-02 14:45:34.879013000,39
2019-07-02 14:45:34.890014600,39
2019-07-02 14:46:34.788009600,39
2019-07-02 14:46:34.805007900,39
2019-07-02 14:46:34.844009300,39
2019-07-02 14:46:34.855010900,39
