threshold,COR-MOR_logistic,COR-MOR_percentile,COR-MOR_perfect,ROC_x_percentile,ROC_y_percentile,ROC_x_logistic,ROC_y_logistic,ROC_x_perfect,ROC_y_perfect,CMC_x_percentile,CMC_y_percentile,CMC_x_logistic,CMC_y_logistic,CMC_x_perfect,CMC_y_perfect
0.896,0.00084069,0.002170946,0,0.002059308,0.051423832,0.000823723,0.020182472,,,0.948576168,0.002059308,0.979817528,0.000823723,,
0.897,0.000419871,0.002167787,0,0.002059308,0.050041471,0.000411862,0.019076583,,,0.949958529,0.002059308,0.980923417,0.000411862,,
0.898,0.000418339,0.00216338,0,0.002059308,0.048106165,0.000411862,0.015482444,,,0.951893835,0.002059308,0.984517556,0.000411862,,
0.899,0.000417284,0.002158991,0,0.002059308,0.04617086,0.000411862,0.012994194,,,0.95382914,0.002059308,0.987005806,0.000411862,,
0.9,0,0.002157115,0,0.002059308,0.045341443,0,0.011611833,,,0.954658557,0.002059308,0.988388167,0,,
0.901,0,0.002155866,0,0.002059308,0.044788499,0,0.011058889,,,0.955211501,0.002059308,0.988941111,0,,
0.902,0,0.002155242,0,0.002059308,0.044512027,0,0.010505944,,,0.955487973,0.002059308,0.989494056,0,,
0.903,0,0.002153996,0,0.002059308,0.043959082,0,0.009123583,,,0.956040918,0.002059308,0.990876417,0,,
0.904,0,0.002148404,0,0.002059308,0.041470832,0,0.008294166,,,0.958529168,0.002059308,0.991705834,0,,
0.905,0,0.002147166,0,0.002059308,0.040917888,0,0.007741222,,,0.959082112,0.002059308,0.992258778,0,,
0.906,0,0.002145928,0,0.002059308,0.040364943,0,0.006635333,,,0.959635057,0.002059308,0.993364667,0,,
0.907,0,0.00214531,0,0.002059308,0.040088471,0,0.006082389,,,0.959911529,0.002059308,0.993917611,0,,
0.908,0,0.002140379,0,0.002059308,0.037876693,0,0.005252972,,,0.962123307,0.002059308,0.994747028,0,,
0.909,0,0.002137921,0,0.002059308,0.036770805,0,0.004147083,,,0.963229195,0.002059308,0.995852917,0,,
0.91,0,0.002136082,0,0.002059308,0.035941388,0,0.003870611,,,0.964058612,0.002059308,0.996129389,0,,
0.911,0,0.002131802,0,0.002059308,0.034006082,0,0.002764722,,,0.965993918,0.002059308,0.997235278,0,,
0.912,0,0.002131802,0,0.002059308,0.034006082,0,0.002211778,,,0.965993918,0.002059308,0.997788222,0,,
0.913,0,0.002129365,0,0.002059308,0.032900194,0,0.001935306,,,0.967099806,0.002059308,0.998064694,0,,
0.914,0,0.002128148,0,0.002059308,0.032347249,0,0.001382361,,,0.967652751,0.002059308,0.998617639,0,,
0.915,0,0.002126932,0,0.002059308,0.031794305,0,0.000829417,,,0.968205695,0.002059308,0.999170583,0,,
0.916,0,0.002123295,0,0.002059308,0.030135471,0,0.000276472,,,0.969864529,0.002059308,0.999723528,0,,
0.917,0,0.001694771,0,0.001647446,0.027923694,0,0.000276472,,,0.972076306,0.001647446,0.999723528,0,,
0.918,0,0.001691884,0,0.001647446,0.02626486,0,0,,,0.97373514,0.001647446,1,0,,
0.919,0,0.001689485,0,0.001647446,0.024882499,0,0,,,0.975117501,0.001647446,1,0,,
0.92,0,0.001688528,0,0.001647446,0.024329555,0,0,,,0.975670445,0.001647446,1,0,,
0.921,0,0.001686616,0,0.001647446,0.023223666,0,0,,,0.976776334,0.001647446,1,0,,
0.922,0,0.001684708,0,0.001647446,0.022117777,0,0,,,0.977882223,0.001647446,1,0,,
0.923,0,0.001684232,0,0.001647446,0.021841305,0,0,,,0.978158695,0.001647446,1,0,,
0.924,0,0.001683756,0,0.001647446,0.021564833,0,0,,,0.978435167,0.001647446,1,0,,
0.925,0,0.001682805,0,0.001647446,0.021011888,0,0,,,0.978988112,0.001647446,1,0,,
0.926,0,0.001260324,0,0.001235585,0.019629527,0,0,,,0.980370473,0.001235585,1,0,,
0.927,0,0.001259969,0,0.001235585,0.019353055,0,0,,,0.980646945,0.001235585,1,0,,
0.928,0,0.001258904,0,0.001235585,0.018523638,0,0,,,0.981476362,0.001235585,1,0,,
0.929,0,0.001258904,0,0.001235585,0.018523638,0,0,,,0.981476362,0.001235585,1,0,,
0.93,0,0.001258195,0,0.001235585,0.017970694,0,0,,,0.982029306,0.001235585,1,0,,
0.931,0,0.001257841,0,0.001235585,0.017694222,0,0,,,0.982305778,0.001235585,1,0,,
0.932,0,0.001257134,0,0.001235585,0.017141277,0,0,,,0.982858723,0.001235585,1,0,,
0.933,0,0.001255368,0,0.001235585,0.015758916,0,0,,,0.984241084,0.001235585,1,0,,
0.934,0,0.001255368,0,0.001235585,0.015758916,0,0,,,0.984241084,0.001235585,1,0,,
0.935,0,0.000836677,0,0.000823723,0.015482444,0,0,,,0.984517556,0.000823723,1,0,,
0.936,0,0.000836677,0,0.000823723,0.015482444,0,0,,,0.984517556,0.000823723,1,0,,
0.937,0,0.000836442,0,0.000823723,0.015205972,0,0,,,0.984794028,0.000823723,1,0,,
0.938,0,0.000836207,0,0.000823723,0.0149295,0,0,,,0.9850705,0.000823723,1,0,,
0.939,0,0.000836207,0,0.000823723,0.0149295,0,0,,,0.9850705,0.000823723,1,0,,
0.94,0,0.000835504,0,0.000823723,0.014100083,0,0,,,0.985899917,0.000823723,1,0,,
0.941,0,0.000835036,0,0.000823723,0.013547139,0,0,,,0.986452861,0.000823723,1,0,,
0.942,0,0.000834802,0,0.000823723,0.013270666,0,0,,,0.986729334,0.000823723,1,0,,
0.943,0,0.000834802,0,0.000823723,0.013270666,0,0,,,0.986729334,0.000823723,1,0,,
0.944,0,0.000833867,0,0.000823723,0.012164777,0,0,,,0.987835223,0.000823723,1,0,,
0.945,0,0.000833867,0,0.000823723,0.012164777,0,0,,,0.987835223,0.000823723,1,0,,
0.946,0,0.000833401,0,0.000823723,0.011611833,0,0,,,0.988388167,0.000823723,1,0,,
0.947,0,0.000833167,0,0.000823723,0.011335361,0,0,,,0.988664639,0.000823723,1,0,,
0.948,0,0.000832469,0,0.000823723,0.010505944,0,0,,,0.989494056,0.000823723,1,0,,
0.949,0,0.000832004,0,0.000823723,0.009953,0,0,,,0.990047,0.000823723,1,0,,
0.95,0,0.00083154,0,0.000823723,0.009400055,0,0,,,0.990599945,0.000823723,1,0,,
0.951,0,0.000415654,0,0.000411862,0.009123583,0,0,,,0.990876417,0.000411862,1,0,,
0.952,0,0.000415654,0,0.000411862,0.009123583,0,0,,,0.990876417,0.000411862,1,0,,
0.953,0,0.000415654,0,0.000411862,0.009123583,0,0,,,0.990876417,0.000411862,1,0,,
0.954,0,0.00041519,0,0.000411862,0.008017694,0,0,,,0.991982306,0.000411862,1,0,,
0.955,0,0,0,0,0.007741222,0,0,,,0.992258778,0,1,0,,
0.956,0,0,0,0,0.007741222,0,0,,,0.992258778,0,1,0,,
0.957,0,0,0,0,0.006358861,0,0,,,0.993641139,0,1,0,,
0.958,0,0,0,0,0.006082389,0,0,,,0.993917611,0,1,0,,
0.959,0,0,0,0,0.0049765,0,0,,,0.9950235,0,1,0,,
0.96,0,0,0,0,0.004423555,0,0,,,0.995576445,0,1,0,,
0.961,0,0,0,0,0.003594139,0,0,,,0.996405861,0,1,0,,
0.962,0,0,0,0,0.003317667,0,0,,,0.996682333,0,1,0,,
0.963,0,0,0,0,0.00248825,0,0,,,0.99751175,0,1,0,,
0.964,0,0,0,0,0.002211778,0,0,,,0.997788222,0,1,0,,
0.965,0,0,0,0,0.001935306,0,0,,,0.998064694,0,1,0,,
0.966,0,0,0,0,0.001935306,0,0,,,0.998064694,0,1,0,,
0.967,0,0,0,0,0.001935306,0,0,,,0.998064694,0,1,0,,
0.968,0,0,0,0,0.001935306,0,0,,,0.998064694,0,1,0,,
0.969,0,0,0,0,0.001935306,0,0,,,0.998064694,0,1,0,,
0.97,0,0,0,0,0.001658833,0,0,,,0.998341167,0,1,0,,
0.971,0,0,0,0,0.001658833,0,0,,,0.998341167,0,1,0,,
0.972,0,0,0,0,0.001382361,0,0,,,0.998617639,0,1,0,,
0.973,0,0,0,0,0.001382361,0,0,,,0.998617639,0,1,0,,
0.974,0,0,0,0,0.000829417,0,0,,,0.999170583,0,1,0,,
0.975,0,0,0,0,0.000829417,0,0,,,0.999170583,0,1,0,,
0.976,0,0,0,0,0.000276472,0,0,,,0.999723528,0,1,0,,
0.977,0,0,0,0,0,0,0,,,1,0,1,0,,
0.978,0,0,0,0,0,0,0,,,1,0,1,0,,
0.979,0,0,0,0,0,0,0,,,1,0,1,0,,
0.98,0,0,0,0,0,0,0,,,1,0,1,0,,
0.981,0,0,0,0,0,0,0,,,1,0,1,0,,
0.982,0,0,0,0,0,0,0,,,1,0,1,0,,
0.983,0,0,0,0,0,0,0,,,1,0,1,0,,
0.984,0,0,0,0,0,0,0,,,1,0,1,0,,
0.985,0,0,0,0,0,0,0,,,1,0,1,0,,
0.986,0,0,0,0,0,0,0,,,1,0,1,0,,
0.987,0,0,0,0,0,0,0,,,1,0,1,0,,
0.988,0,0,0,0,0,0,0,,,1,0,1,0,,
0.989,0,0,0,0,0,0,0,,,1,0,1,0,,
0.99,0,0,0,0,0,0,0,,,1,0,1,0,,
0.991,0,0,0,0,0,0,0,,,1,0,1,0,,
0.992,0,0,0,0,0,0,0,,,1,0,1,0,,
0.993,0,0,0,0,0,0,0,,,1,0,1,0,,
0.994,0,0,0,0,0,0,0,,,1,0,1,0,,
0.995,0,0,0,0,0,0,0,,,1,0,1,0,,
0.996,0,0,0,0,0,0,0,,,1,0,1,0,,
0.997,0,0,0,0,0,0,0,,,1,0,1,0,,
0.998,0,0,0,0,0,0,0,,,1,0,1,0,,
0.999,0,0,0,0,0,0,0,,,1,0,1,0,,
1,0,0,0,0,0,0,0,,,1,0,1,0,,
