timestamp,Elec-val,truth-val
2019-07-06 01:20:00,6550.4,1
2019-07-06 01:25:00,6631.5,1
2019-07-06 01:30:00,6772.2,1
2019-07-06 01:35:00,7115.2,1
2019-07-06 01:40:00,6850.0,1
2019-07-06 01:45:00,6763.7,1
2019-07-06 01:50:00,6685.9,1
2019-07-06 01:55:00,6582.5,1
2019-07-06 02:00:00,6758.0,1
2019-07-06 02:05:00,6683.4,1
2019-07-06 02:10:00,6822.2,1
2019-07-06 02:15:00,7272.5,1
2019-07-06 02:20:00,7090.2,1
2019-07-06 02:25:00,6731.0,1
2019-07-06 02:30:00,6915.3,1
2019-07-06 02:35:00,6891.9,1
2019-07-06 02:40:00,6880.1,1
2019-07-06 02:45:00,7203.0,1
2019-07-06 02:50:00,7105.0,1
2019-07-06 02:55:00,7245.9,1
2019-07-06 03:00:00,7426.8,1
2019-07-06 03:05:00,7131.3,1
2019-07-06 03:10:00,7016.7,1
2019-07-06 03:15:00,7115.4,1
2019-07-06 03:20:00,6848.8,1
2019-07-06 03:25:00,6699.2,1
2019-07-06 03:30:00,6578.5,1
2019-07-06 03:35:00,6869.0,1
2019-07-06 03:40:00,7046.3,1
2019-07-06 03:45:00,6964.7,1
2019-07-06 03:50:00,6719.0,1
2019-07-06 03:55:00,6755.7,1
2019-07-06 04:00:00,6589.7,1
2019-07-06 04:05:00,6657.4,1
2019-07-06 04:10:00,6784.2,1
2019-07-06 04:15:00,6694.9,1
2019-07-06 04:20:00,6773.1,1
2019-07-06 04:25:00,7126.0,1
2019-07-06 04:30:00,6827.8,1
2019-07-06 04:35:00,6911.2,1
2019-07-06 04:40:00,6852.1,1
2019-07-06 04:45:00,6904.3,1
2019-07-06 04:50:00,6770.0,1
2019-07-06 04:55:00,6864.1,1
2019-07-07 00:00:00,6181.3,1
2019-07-07 00:05:00,5547.8,1
2019-07-07 00:10:00,5751.6,1
2019-07-07 00:15:00,5765.6,1
2019-07-07 00:20:00,5571.4,1
2019-07-07 00:25:00,5569.7,1
2019-07-07 00:30:00,5658.0,1
2019-07-07 00:35:00,6041.5,1
2019-07-07 00:40:00,6039.7,1
2019-07-07 00:45:00,5469.3,1
2019-07-07 00:50:00,5462.4,1
2019-07-07 00:55:00,5637.2,1
2019-07-07 01:00:00,5634.3,1
2019-07-07 01:05:00,5658.3,1
2019-07-07 01:10:00,5697.3,1
2019-07-07 01:15:00,6007.6,1
2019-07-07 01:20:00,6047.6,1
2019-07-07 01:25:00,5888.3,1
2019-07-07 01:30:00,6060.0,1
2019-07-07 01:35:00,5819.2,1
2019-07-07 01:40:00,5908.1,1
