runtimedt,overallprobadt,overallprobaval,wifidt,wifival,wifiproba,co2dt,co2val,co2proba,elecdt,elecval,elecproba
2019-01-29 02:11:16.834730,2019-01-29T10:10:42.8800048Z,0.7174985895283458,2019-01-29T10:01:28.3240051Z,23,0.6180319072087037,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T10:10:42.8800048Z,80.75725,0.7174985895283458
2019-01-29 02:16:17.981977,2019-01-29T10:16:02.20401Z,0.7174985895283458,2019-01-29T10:11:28.3500061Z,17,0.6528473974592715,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T10:16:02.20401Z,85.30319,0.6942614880390203
2019-01-29 02:21:19.380785,2019-01-29T10:21:02.3450012Z,0.7174985895283458,2019-01-29T10:11:28.3500061Z,17,0.6528473974592715,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T10:21:02.3450012Z,90.27409,0.6676737551948337
2019-01-29 02:26:20.696167,2019-01-29T10:26:02.1720123Z,0.7505838937967539,2019-01-29T10:21:28.3640136Z,16,0.6585055683644558,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T10:26:02.1720123Z,73.86981,0.7505838937967539
2019-01-29 02:31:24.833335,2019-01-29T10:31:16.45401Z,0.7505838937967539,2019-01-29T10:21:28.3640136Z,16,0.6585055683644558,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T10:31:16.45401Z,85.91856,0.6910348088085797
2019-01-29 02:36:25.908382,2019-01-29T10:36:02.6190032Z,0.7505838937967539,2019-01-29T10:31:28.3710021Z,16,0.6585055683644558,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T10:36:02.6190032Z,87.67216,0.6817377789604342
2019-01-29 02:41:27.039611,2019-01-29T10:41:20.4480133Z,0.7505838937967539,2019-01-29T10:31:28.3710021Z,16,0.6585055683644558,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T10:41:20.4480133Z,77.5995255,0.7329935141763279
2019-01-29 02:46:28.082913,2019-01-29T10:46:02.5540008Z,0.7505838937967539,2019-01-29T10:41:28.3770141Z,15,0.6641189645170259,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T10:46:02.5540008Z,74.34807,0.7483721206357975
2019-01-29 02:51:29.517078,2019-01-29T10:51:16.8650054Z,0.7505838937967539,2019-01-29T10:41:28.3770141Z,15,0.6641189645170259,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T10:51:16.8650054Z,82.18198,0.7103316995290294
2019-01-29 02:56:30.539218,2019-01-29T10:56:02.7380065Z,0.7710545738052382,2019-01-29T10:51:29.0090026Z,15,0.6641189645170259,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T10:56:02.7380065Z,69.300415,0.7710545738052382
2019-01-29 03:01:31.603583,2019-01-29T11:01:18.3970031Z,0.7710545738052382,2019-01-29T10:51:29.0090026Z,15,0.6641189645170259,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T11:01:18.3970031Z,74.8267746,0.746145293147177
2019-01-29 03:06:32.687200,2019-01-29T11:06:19.2180023Z,0.7710545738052382,2019-01-29T11:01:28.4120025Z,16,0.6585055683644558,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T11:06:19.2180023Z,95.90137,0.6362395407140442
