fused-proba-dt,fused-proba-RMS,truth-val,Elec-val,Elec-proba,WiFi-val,WiFi-proba,CO2-val,CO2-proba
2019-07-24 22:50:00,0.5638158633560755,1,5447.9,0.4363867136010205,2.0,0.7172238867498594,110.0,0.49882012367565537
2019-07-24 22:55:00,0.4802791047031174,1,6180.2,0.4279477597165462,3.0,0.482110688636586,105.0,0.525769963101003
2019-07-24 23:00:00,0.4903370001156996,1,6140.9,0.42839963149084576,3.0,0.482110688636586,100.0,0.5525705029118502
2019-07-24 23:05:00,0.49468669673826915,1,5445.0,0.43642020961164535,3.0,0.482110688636586,99.0,0.5578991560616893
2019-07-24 23:10:00,0.4976954842723295,1,5149.0,0.43984211151938984,3.0,0.482110688636586,98.0,0.5632145115599627
2019-07-24 23:15:00,0.4918358851914303,1,5114.1,0.4402459558581093,3.0,0.482110688636586,101.0,0.5472297471255103
2019-07-24 23:20:00,0.5041247301885101,1,5030.1,0.44121828276347635,3.0,0.482110688636586,95.0,0.5790690300996247
2019-07-24 23:25:00,0.4963854870894368,1,4948.0,0.4421690524528644,3.0,0.482110688636586,99.0,0.5578991560616893
2019-07-24 23:30:00,0.49822477881384236,1,5586.1,0.4347911336049919,3.0,0.482110688636586,97.0,0.568515386522783
2019-07-24 23:35:00,0.5849606132202078,1,5598.7,0.43464572771299625,2.0,0.7172238867498594,97.0,0.568515386522783
2019-07-24 23:40:00,0.5970983695666867,1,4976.0,0.441844746831429,2.0,0.7172238867498594,91.0,0.5999520854122287
2019-07-24 23:45:00,0.5899862715593983,1,5045.1,0.44104461967082753,2.0,0.7172238867498594,95.0,0.5790690300996247
2019-07-24 23:50:00,0.5898516354660053,1,5091.8,0.440504041117296,2.0,0.7172238867498594,95.0,0.5790690300996247
2019-07-24 23:55:00,0.5864320102865026,1,5087.5,0.440553810139331,2.0,0.7172238867498594,97.0,0.568515386522783
2019-07-25 00:00:00,0.5901644120804357,1,4983.4,0.44175904576323477,2.0,0.7172238867498594,95.0,0.5790690300996247
2019-07-25 00:05:00,0.5939934528882339,1,5457.9,0.43627121456905815,2.0,0.7172238867498594,92.0,0.5947621287843765
2019-07-25 00:10:00,0.5882203729439214,1,5662.4,0.43391079278322003,2.0,0.7172238867498594,95.0,0.5790690300996247
2019-07-25 00:15:00,0.5985794458694015,1,5065.5,0.44080846101972,2.0,0.7172238867498594,90.0,0.6051197038775137
2019-07-25 00:20:00,0.5969972902553086,1,5011.4,0.44143480288881404,2.0,0.7172238867498594,91.0,0.5999520854122287
2019-07-25 00:25:00,0.6039771021875376,1,5001.9,0.44154480828054943,2.0,0.7172238867498594,87.0,0.6204781208523663
2019-07-25 00:30:00,0.6003650961440595,1,5048.8,0.44100178499075077,2.0,0.7172238867498594,89.0,0.6102639329950559
2019-07-25 00:35:00,0.5933393434101111,1,5079.0,0.440652194278855,2.0,0.7172238867498594,93.0,0.5895509047297613
2019-07-25 00:40:00,0.5937593809012662,1,4932.7,0.44234628316796043,2.0,0.7172238867498594,93.0,0.5895509047297613
2019-07-25 00:45:00,0.5908763106341148,1,5948.9,0.43060895301130664,2.0,0.7172238867498594,93.0,0.5895509047297613
2019-07-25 00:50:00,0.5907974069936734,1,5363.5,0.4373617991440264,2.0,0.7172238867498594,94.0,0.5843195027177083
2019-07-25 00:55:00,0.5885775306287284,1,5536.7,0.4353613250369626,2.0,0.7172238867498594,95.0,0.5790690300996247
2019-07-25 01:00:00,0.5922949568852064,1,5445.3,0.43641674448019296,2.0,0.7172238867498594,93.0,0.5895509047297613
2019-07-25 01:05:00,0.5908336287197314,1,5350.8,0.43750856619903045,2.0,0.7172238867498594,94.0,0.5843195027177083
