,GIEDT.ZONE.AHU01.RM11_1.Zone Supply Air Flow,GIEDT.ZONE.AHU01.RM11_2.Zone Supply Air Flow,GIEDT.ZONE.AHU01.RM11_3.Zone Supply Air Flow
2018-01-23 09:15:00,84.0,200.0,80.0
2018-01-23 09:20:00,84.0,200.0,80.0
2018-01-23 09:25:00,84.0,200.0,80.0
2018-01-23 09:30:00,84.0,200.0,80.0
2018-01-23 09:35:00,84.0,200.0,80.0
2018-01-23 09:40:00,84.0,200.0,80.0
2018-01-23 09:45:00,84.0,200.0,80.0
2018-01-23 09:50:00,84.0,200.0,80.0
2018-01-23 09:55:00,84.0,200.0,80.0
2018-01-23 10:00:00,84.0,200.0,80.0
2018-01-23 10:05:00,84.0,200.0,80.0
2018-01-23 10:10:00,84.0,200.0,80.0
2018-01-23 10:15:00,84.0,200.0,80.0
2018-01-23 10:20:00,84.0,200.0,80.0
2018-01-23 10:25:00,84.0,200.0,80.0
2018-01-23 10:30:00,84.0,200.0,80.0
2018-01-23 10:35:00,84.0,200.0,80.0
2018-01-23 10:40:00,84.0,200.0,80.0
2018-01-23 10:45:00,84.0,200.0,80.0
2018-01-23 10:50:00,84.0,200.0,80.0
2018-01-23 10:55:00,84.0,200.0,80.0
2018-01-23 11:00:00,84.0,200.0,80.0
2018-01-23 11:05:00,84.0,200.0,80.0
2018-01-23 11:10:00,84.0,200.0,80.0
2018-01-23 11:15:00,84.0,200.0,80.0
2018-01-23 11:20:00,84.0,200.0,80.0
2018-01-23 11:25:00,84.0,200.0,80.0
2018-01-23 11:30:00,84.0,200.0,80.0
2018-01-23 11:35:00,84.0,200.0,80.0
2018-01-23 11:40:00,84.0,200.0,80.0
2018-01-23 11:45:00,84.0,200.0,80.0
2018-01-23 11:50:00,84.0,200.0,80.0
2018-01-23 11:55:00,84.0,200.0,80.0
2018-01-23 12:00:00,84.0,200.0,80.0
2018-01-23 12:05:00,84.0,200.0,80.0
2018-01-23 12:10:00,84.0,200.0,80.0
2018-01-23 12:15:00,84.0,200.0,80.0
2018-01-23 12:20:00,84.0,200.0,80.0
2018-01-23 12:25:00,84.0,200.0,80.0
2018-01-23 12:30:00,84.0,200.0,80.0
2018-01-23 12:35:00,84.0,200.0,80.0
2018-01-23 12:40:00,84.0,200.0,80.0
2018-01-23 12:45:00,84.0,200.0,80.0
2018-01-23 12:50:00,84.0,200.0,80.0
2018-01-23 12:55:00,84.0,200.0,80.0
2018-01-23 13:00:00,84.0,200.0,80.0
2018-01-23 13:05:00,84.0,200.0,80.0
2018-01-23 13:10:00,84.0,200.0,80.0
2018-01-23 13:15:00,84.0,200.0,80.0
2018-01-23 13:20:00,84.0,200.0,80.0
2018-01-23 13:25:00,84.0,200.0,80.0
2018-01-23 13:30:00,84.0,200.0,80.0
2018-01-23 13:35:00,84.0,200.0,80.0
2018-01-23 13:40:00,84.0,200.0,80.0
2018-01-23 13:45:00,84.0,200.0,80.0
2018-01-23 13:50:00,84.0,200.0,80.0
2018-01-23 13:55:00,84.0,200.0,80.0
2018-01-23 14:00:00,84.0,200.0,80.0
2018-01-23 14:05:00,84.0,200.0,80.0
2018-01-23 14:10:00,84.0,200.0,80.0
2018-01-23 14:15:00,84.0,200.0,80.0
2018-01-23 14:20:00,84.0,200.0,80.0
2018-01-23 14:25:00,84.0,200.0,80.0
2018-01-23 14:30:00,84.0,200.0,80.0
2018-01-23 14:35:00,84.0,200.0,80.0
2018-01-23 14:40:00,84.0,200.0,80.0
2018-01-23 14:45:00,84.0,200.0,80.0
2018-01-23 14:50:00,84.0,200.0,80.0
2018-01-23 14:55:00,84.0,200.0,80.0
2018-01-23 15:00:00,84.0,200.0,80.0
2018-01-23 15:05:00,84.0,200.0,80.0
2018-01-23 15:10:00,84.0,200.0,80.0
2018-01-23 15:15:00,84.0,200.0,80.0
2018-01-23 15:20:00,84.0,200.0,80.0
2018-01-23 15:25:00,84.0,200.0,80.0
2018-01-23 15:30:00,84.0,200.0,80.0
2018-01-23 15:35:00,84.0,200.0,80.0
2018-01-23 15:40:00,84.0,200.0,80.0
2018-01-23 15:45:00,84.0,200.0,80.0
2018-01-23 15:50:00,84.0,200.0,80.0
2018-01-23 15:55:00,84.0,200.0,80.0
2018-01-23 16:00:00,84.0,200.0,80.0
2018-01-23 16:05:00,84.0,200.0,80.0
2018-01-23 16:10:00,84.0,200.0,80.0
2018-01-23 16:15:00,84.0,200.0,80.0
2018-01-23 16:20:00,84.0,200.0,80.0
2018-01-23 16:25:00,84.0,200.0,80.0
2018-01-23 16:30:00,84.0,200.0,80.0
2018-01-23 16:35:00,84.0,200.0,80.0
2018-01-23 16:40:00,84.0,200.0,80.0
2018-01-23 16:45:00,84.0,200.0,80.0
2018-01-23 16:50:00,84.0,200.0,80.0
2018-01-23 16:55:00,84.0,200.0,80.0
2018-01-23 17:00:00,84.0,200.0,80.0
2018-01-23 17:05:00,84.0,200.0,80.0
2018-01-23 17:10:00,84.0,200.0,80.0
2018-01-23 17:15:00,84.0,200.0,80.0
2018-01-23 17:20:00,84.0,200.0,80.0
2018-01-23 17:25:00,84.0,200.0,80.0
2018-01-23 17:30:00,84.0,200.0,80.0
2018-01-23 17:35:00,84.0,200.0,80.0
2018-01-23 17:40:00,84.0,200.0,80.0
2018-01-23 17:45:00,84.0,200.0,80.0
2018-01-23 17:50:00,84.0,200.0,80.0
2018-01-23 17:55:00,84.0,200.0,80.0
2018-01-23 18:00:00,84.0,200.0,80.0
2018-01-23 18:05:00,84.0,200.0,80.0
2018-01-23 18:10:00,84.0,200.0,80.0
2018-01-23 18:15:00,84.0,200.0,80.0
2018-01-23 18:20:00,84.0,200.0,80.0
2018-01-23 18:25:00,84.0,200.0,80.0
2018-01-23 18:30:00,84.0,200.0,80.0
2018-01-23 18:35:00,84.0,200.0,80.0
2018-01-23 18:40:00,84.0,200.0,80.0
2018-01-23 18:45:00,84.0,200.0,80.0
2018-01-23 18:50:00,84.0,200.0,80.0
2018-01-23 18:55:00,84.0,200.0,80.0
2018-01-23 19:00:00,84.0,200.0,80.0
2018-01-23 19:05:00,84.0,200.0,80.0
2018-01-23 19:10:00,84.0,200.0,80.0
2018-01-23 19:15:00,84.0,200.0,80.0
2018-01-23 19:20:00,84.0,200.0,80.0
2018-01-23 19:25:00,84.0,200.0,80.0
2018-01-23 19:30:00,84.0,200.0,80.0
2018-01-23 19:35:00,84.0,200.0,80.0
2018-01-23 19:40:00,84.0,200.0,80.0
2018-01-23 19:45:00,84.0,200.0,80.0
2018-01-23 19:50:00,84.0,200.0,80.0
2018-01-23 19:55:00,84.0,200.0,80.0
2018-01-23 20:00:00,84.0,200.0,80.0
2018-01-23 20:05:00,84.0,200.0,80.0
2018-01-23 20:10:00,84.0,200.0,80.0
2018-01-23 20:15:00,84.0,200.0,80.0
2018-01-23 20:20:00,84.0,200.0,80.0
2018-01-23 20:25:00,84.0,200.0,80.0
2018-01-23 20:30:00,84.0,200.0,80.0
2018-01-23 20:35:00,84.0,200.0,80.0
2018-01-23 20:40:00,84.0,200.0,80.0
2018-01-23 20:45:00,84.0,200.0,80.0
2018-01-23 20:50:00,84.0,200.0,80.0
2018-01-23 20:55:00,84.0,200.0,80.0
2018-01-23 21:00:00,84.0,200.0,80.0
2018-01-23 21:05:00,84.0,200.0,80.0
2018-01-23 21:10:00,84.0,200.0,80.0
2018-01-23 21:15:00,84.0,200.0,80.0
2018-01-23 21:20:00,84.0,200.0,80.0
2018-01-23 21:25:00,84.0,200.0,80.0
2018-01-23 21:30:00,84.0,200.0,80.0
2018-01-23 21:35:00,84.0,200.0,80.0
2018-01-23 21:40:00,84.0,200.0,80.0
2018-01-23 21:45:00,84.0,200.0,80.0
2018-01-23 21:50:00,84.0,200.0,80.0
2018-01-23 21:55:00,84.0,200.0,80.0
2018-01-23 22:00:00,84.0,200.0,80.0
2018-01-23 22:05:00,84.0,200.0,80.0
2018-01-23 22:10:00,84.0,200.0,80.0
2018-01-23 22:15:00,84.0,200.0,80.0
2018-01-23 22:20:00,84.0,200.0,80.0
2018-01-23 22:25:00,84.0,200.0,80.0
2018-01-23 22:30:00,84.0,200.0,80.0
2018-01-23 22:35:00,84.0,200.0,80.0
2018-01-23 22:40:00,84.0,200.0,80.0
2018-01-23 22:45:00,84.0,200.0,80.0
2018-01-23 22:50:00,84.0,200.0,80.0
2018-01-23 22:55:00,84.0,200.0,80.0
2018-01-23 23:00:00,84.0,200.0,80.0
2018-01-23 23:05:00,84.0,200.0,80.0
2018-01-23 23:10:00,84.0,200.0,80.0
2018-01-23 23:15:00,84.0,200.0,80.0
2018-01-23 23:20:00,84.0,200.0,80.0
2018-01-23 23:25:00,84.0,200.0,80.0
2018-01-23 23:30:00,84.0,200.0,80.0
2018-01-23 23:35:00,84.0,200.0,80.0
2018-01-23 23:40:00,84.0,200.0,80.0
2018-01-23 23:45:00,84.0,200.0,80.0
2018-01-23 23:50:00,84.0,200.0,80.0
2018-01-23 23:55:00,84.0,200.0,80.0
2018-01-24 00:00:00,84.0,200.0,80.0
2018-01-24 00:05:00,84.0,200.0,80.0
2018-01-24 00:10:00,84.0,200.0,80.0
2018-01-24 00:15:00,84.0,200.0,80.0
2018-01-24 00:20:00,84.0,200.0,80.0
2018-01-24 00:25:00,84.0,200.0,80.0
2018-01-24 00:30:00,84.0,200.0,80.0
2018-01-24 00:35:00,84.0,200.0,80.0
2018-01-24 00:40:00,84.0,200.0,80.0
2018-01-24 00:45:00,84.0,200.0,80.0
2018-01-24 00:50:00,84.0,200.0,80.0
2018-01-24 00:55:00,84.0,200.0,80.0
2018-01-24 01:00:00,84.0,200.0,80.0
2018-01-24 01:05:00,84.0,200.0,80.0
2018-01-24 01:10:00,84.0,200.0,80.0
2018-01-24 01:15:00,84.0,200.0,80.0
2018-01-24 01:20:00,84.0,200.0,80.0
2018-01-24 01:25:00,84.0,200.0,80.0
2018-01-24 01:30:00,84.0,200.0,80.0
2018-01-24 01:35:00,84.0,200.0,80.0
2018-01-24 01:40:00,84.0,200.0,80.0
2018-01-24 01:45:00,84.0,200.0,80.0
2018-01-24 01:50:00,84.0,200.0,80.0
2018-01-24 01:55:00,84.0,200.0,80.0
2018-01-24 02:00:00,84.0,200.0,80.0
2018-01-24 02:05:00,84.0,200.0,80.0
2018-01-24 02:10:00,84.0,200.0,80.0
2018-01-24 02:15:00,84.0,200.0,80.0
2018-01-24 02:20:00,84.0,200.0,80.0
2018-01-24 02:25:00,84.0,200.0,80.0
2018-01-24 02:30:00,84.0,200.0,80.0
2018-01-24 02:35:00,84.0,200.0,80.0
2018-01-24 02:40:00,84.0,200.0,80.0
2018-01-24 02:45:00,84.0,200.0,80.0
2018-01-24 02:50:00,84.0,200.0,80.0
2018-01-24 02:55:00,84.0,200.0,80.0
2018-01-24 03:00:00,84.0,200.0,80.0
2018-01-24 03:05:00,84.0,200.0,80.0
2018-01-24 03:10:00,84.0,200.0,80.0
2018-01-24 03:15:00,84.0,200.0,80.0
2018-01-24 03:20:00,84.0,200.0,80.0
2018-01-24 03:25:00,84.0,200.0,80.0
2018-01-24 03:30:00,84.0,200.0,80.0
2018-01-24 03:35:00,84.0,200.0,80.0
2018-01-24 03:40:00,84.0,200.0,80.0
2018-01-24 03:45:00,84.0,200.0,80.0
2018-01-24 03:50:00,84.0,200.0,80.0
2018-01-24 03:55:00,84.0,200.0,80.0
2018-01-24 04:00:00,84.0,200.0,80.0
2018-01-24 04:05:00,84.0,200.0,80.0
2018-01-24 04:10:00,84.0,200.0,80.0
2018-01-24 04:15:00,84.0,200.0,80.0
2018-01-24 04:20:00,84.0,200.0,80.0
2018-01-24 04:25:00,84.0,200.0,80.0
2018-01-24 04:30:00,84.0,200.0,80.0
2018-01-24 04:35:00,84.0,200.0,80.0
2018-01-24 04:40:00,84.0,200.0,80.0
2018-01-24 04:45:00,84.0,200.0,80.0
2018-01-24 04:50:00,84.0,200.0,80.0
2018-01-24 04:55:00,84.0,200.0,80.0
2018-01-24 05:00:00,84.0,200.0,80.0
2018-01-24 05:05:00,84.0,200.0,80.0
2018-01-24 05:10:00,84.0,200.0,80.0
2018-01-24 05:15:00,84.0,200.0,80.0
2018-01-24 05:20:00,84.0,200.0,80.0
2018-01-24 05:25:00,84.0,200.0,80.0
2018-01-24 05:30:00,84.0,200.0,80.0
2018-01-24 05:35:00,84.0,200.0,80.0
2018-01-24 05:40:00,84.0,200.0,80.0
2018-01-24 05:45:00,84.0,200.0,80.0
2018-01-24 05:50:00,84.0,200.0,80.0
2018-01-24 05:55:00,84.0,200.0,80.0
2018-01-24 06:00:00,84.0,200.0,80.0
2018-01-24 06:05:00,84.0,200.0,80.0
2018-01-24 06:10:00,84.0,200.0,80.0
2018-01-24 06:15:00,84.0,200.0,80.0
2018-01-24 06:20:00,84.0,200.0,80.0
2018-01-24 06:25:00,84.0,200.0,80.0
2018-01-24 06:30:00,84.0,200.0,80.0
2018-01-24 06:35:00,84.0,200.0,80.0
2018-01-24 06:40:00,84.0,200.0,80.0
2018-01-24 06:45:00,84.0,200.0,80.0
2018-01-24 06:50:00,84.0,200.0,80.0
2018-01-24 06:55:00,84.0,200.0,80.0
2018-01-24 07:00:00,,,
2018-01-24 07:05:00,,,
2018-01-24 07:10:00,,,
2018-01-24 07:15:00,,,
2018-01-24 07:20:00,,,
2018-01-24 07:25:00,,,
2018-01-24 07:30:00,,,
2018-01-24 07:35:00,,,
2018-01-24 07:40:00,,,
2018-01-24 07:45:00,,,
2018-01-24 07:50:00,,,
2018-01-24 07:55:00,,,
2018-01-24 08:00:00,,,
2018-01-24 08:05:00,,,
2018-01-24 08:10:00,,,
2018-01-24 08:15:00,,,
2018-01-24 08:20:00,,,
2018-01-24 08:25:00,,,
2018-01-24 08:30:00,,,
2018-01-24 08:35:00,,,
2018-01-24 08:40:00,,,
2018-01-24 08:45:00,,,
2018-01-24 08:50:00,,,
2018-01-24 08:55:00,,,
2018-01-24 09:00:00,,,
2018-01-24 09:05:00,,,
2018-01-24 09:10:00,,,
2018-01-24 09:15:00,,,
2018-01-24 09:20:00,,,
2018-01-24 09:25:00,,,
2018-01-24 09:30:00,,,
2018-01-24 09:35:00,,,
2018-01-24 09:40:00,,,
2018-01-24 09:45:00,,,
2018-01-24 09:50:00,,,
2018-01-24 09:55:00,,,
2018-01-24 10:00:00,,,
2018-01-24 10:05:00,,,
2018-01-24 10:10:00,,,
2018-01-24 10:15:00,,,
2018-01-24 10:20:00,,,
2018-01-24 10:25:00,,,
2018-01-24 10:30:00,,,
2018-01-24 10:35:00,,,
2018-01-24 10:40:00,,,
2018-01-24 10:45:00,,,
2018-01-24 10:50:00,,,
2018-01-24 10:55:00,,,
2018-01-24 11:00:00,,,
2018-01-24 11:05:00,,,
2018-01-24 11:10:00,,,
2018-01-24 11:15:00,,,
2018-01-24 11:20:00,,,
2018-01-24 11:25:00,,,
2018-01-24 11:30:00,,,
2018-01-24 11:35:00,,,
2018-01-24 11:40:00,,,
2018-01-24 11:45:00,,,
2018-01-24 11:50:00,,,
2018-01-24 11:55:00,,,
2018-01-24 12:00:00,,,
2018-01-24 12:05:00,,,
2018-01-24 12:10:00,,,
2018-01-24 12:15:00,,,
2018-01-24 12:20:00,,,
2018-01-24 12:25:00,,,
2018-01-24 12:30:00,,,
2018-01-24 12:35:00,,,
2018-01-24 12:40:00,,,
2018-01-24 12:45:00,,,
2018-01-24 12:50:00,,,
2018-01-24 12:55:00,,,
2018-01-24 13:00:00,,,
2018-01-24 13:05:00,,,
2018-01-24 13:10:00,,,
2018-01-24 13:15:00,,,
2018-01-24 13:20:00,,,
2018-01-24 13:25:00,,,
2018-01-24 13:30:00,,,
2018-01-24 13:35:00,,,
2018-01-24 13:40:00,,,
2018-01-24 13:45:00,,,
2018-01-24 13:50:00,,,
2018-01-24 13:55:00,,,
2018-01-24 14:00:00,,,
2018-01-24 14:05:00,,,
2018-01-24 14:10:00,,,
2018-01-24 14:15:00,,,
2018-01-24 14:20:00,,,
2018-01-24 14:25:00,,,
2018-01-24 14:30:00,,,
2018-01-24 14:35:00,,,
2018-01-24 14:40:00,,,
2018-01-24 14:45:00,,,
2018-01-24 14:50:00,,,
2018-01-24 14:55:00,,,
2018-01-24 15:00:00,,,
2018-01-24 15:05:00,,,
2018-01-24 15:10:00,,,
2018-01-24 15:15:00,,,
2018-01-24 15:20:00,,,
2018-01-24 15:25:00,,,
2018-01-24 15:30:00,,,
2018-01-24 15:35:00,,,
2018-01-24 15:40:00,,,
2018-01-24 15:45:00,,,
2018-01-24 15:50:00,,,
2018-01-24 15:55:00,,,
2018-01-24 16:00:00,,,
2018-01-24 16:05:00,,,
2018-01-24 16:10:00,,,
2018-01-24 16:15:00,,,
2018-01-24 16:20:00,,,
2018-01-24 16:25:00,,,
2018-01-24 16:30:00,,,
2018-01-24 16:35:00,,,
2018-01-24 16:40:00,,,
2018-01-24 16:45:00,,,
2018-01-24 16:50:00,,,
2018-01-24 16:55:00,,,
2018-01-24 17:00:00,,,
2018-01-24 17:05:00,,,
2018-01-24 17:10:00,,,
2018-01-24 17:15:00,,,
2018-01-24 17:20:00,,,
2018-01-24 17:25:00,,,
2018-01-24 17:30:00,,,
2018-01-24 17:35:00,,,
2018-01-24 17:40:00,,,
2018-01-24 17:45:00,,,
2018-01-24 17:50:00,,,
2018-01-24 17:55:00,,,
2018-01-24 18:00:00,,,
2018-01-24 18:05:00,,,
2018-01-24 18:10:00,,,
2018-01-24 18:15:00,,,
2018-01-24 18:20:00,,,
2018-01-24 18:25:00,,,
2018-01-24 18:30:00,,,
2018-01-24 18:35:00,,,
2018-01-24 18:40:00,,,
2018-01-24 18:45:00,,,
2018-01-24 18:50:00,,,
2018-01-24 18:55:00,,,
2018-01-24 19:00:00,,,
2018-01-24 19:05:00,,,
2018-01-24 19:10:00,,,
2018-01-24 19:15:00,,,
2018-01-24 19:20:00,,,
2018-01-24 19:25:00,,,
2018-01-24 19:30:00,,,
2018-01-24 19:35:00,,,
2018-01-24 19:40:00,,,
2018-01-24 19:45:00,,,
2018-01-24 19:50:00,,,
2018-01-24 19:55:00,,,
2018-01-24 20:00:00,,,
2018-01-24 20:05:00,,,
2018-01-24 20:10:00,,,
2018-01-24 20:15:00,,,
2018-01-24 20:20:00,,,
2018-01-24 20:25:00,,,
2018-01-24 20:30:00,,,
2018-01-24 20:35:00,,,
2018-01-24 20:40:00,,,
2018-01-24 20:45:00,,,
2018-01-24 20:50:00,,,
2018-01-24 20:55:00,,,
2018-01-24 21:00:00,,,
2018-01-24 21:05:00,,,
2018-01-24 21:10:00,,,
2018-01-24 21:15:00,,,
2018-01-24 21:20:00,,,
2018-01-24 21:25:00,,,
2018-01-24 21:30:00,,,
2018-01-24 21:35:00,,,
2018-01-24 21:40:00,,,
2018-01-24 21:45:00,,,
2018-01-24 21:50:00,,,
2018-01-24 21:55:00,,,
2018-01-24 22:00:00,,,
2018-01-24 22:05:00,,,
2018-01-24 22:10:00,,,
2018-01-24 22:15:00,,,
2018-01-24 22:20:00,,,
2018-01-24 22:25:00,,,
2018-01-24 22:30:00,,,
2018-01-24 22:35:00,,,
2018-01-24 22:40:00,,,
2018-01-24 22:45:00,,,
2018-01-24 22:50:00,,,
2018-01-24 22:55:00,,,
2018-01-24 23:00:00,,,
2018-01-24 23:05:00,,,
2018-01-24 23:10:00,,,
2018-01-24 23:15:00,,,
2018-01-24 23:20:00,,,
2018-01-24 23:25:00,,,
2018-01-24 23:30:00,,,
2018-01-24 23:35:00,,,
2018-01-24 23:40:00,,,
2018-01-24 23:45:00,,,
2018-01-24 23:50:00,,,
2018-01-24 23:55:00,,,
2018-01-25 00:00:00,,,
2018-01-25 00:05:00,,,
2018-01-25 00:10:00,,,
2018-01-25 00:15:00,,,
2018-01-25 00:20:00,,,
2018-01-25 00:25:00,,,
2018-01-25 00:30:00,,,
2018-01-25 00:35:00,,,
2018-01-25 00:40:00,,,
2018-01-25 00:45:00,,,
2018-01-25 00:50:00,,,
2018-01-25 00:55:00,,,
2018-01-25 01:00:00,,,
2018-01-25 01:05:00,,,
2018-01-25 01:10:00,,,
2018-01-25 01:15:00,,,
2018-01-25 01:20:00,,,
2018-01-25 01:25:00,,,
2018-01-25 01:30:00,,,
2018-01-25 01:35:00,,,
2018-01-25 01:40:00,,,
2018-01-25 01:45:00,,,
2018-01-25 01:50:00,,,
2018-01-25 01:55:00,,,
2018-01-25 02:00:00,,,
2018-01-25 02:05:00,,,
2018-01-25 02:10:00,,,
2018-01-25 02:15:00,,,
2018-01-25 02:20:00,,,
2018-01-25 02:25:00,,,
2018-01-25 02:30:00,,,
2018-01-25 02:35:00,,,
2018-01-25 02:40:00,,,
2018-01-25 02:45:00,,,
2018-01-25 02:50:00,,,
2018-01-25 02:55:00,,,
2018-01-25 03:00:00,,,
2018-01-25 03:05:00,,,
2018-01-25 03:10:00,,,
2018-01-25 03:15:00,,,
2018-01-25 03:20:00,,,
2018-01-25 03:25:00,,,
2018-01-25 03:30:00,,,
2018-01-25 03:35:00,,,
2018-01-25 03:40:00,,,
2018-01-25 03:45:00,,,
2018-01-25 03:50:00,,,
2018-01-25 03:55:00,,,
2018-01-25 04:00:00,,,
2018-01-25 04:05:00,,,
2018-01-25 04:10:00,,,
2018-01-25 04:15:00,,,
2018-01-25 04:20:00,,,
2018-01-25 04:25:00,,,
2018-01-25 04:30:00,,,
2018-01-25 04:35:00,,,
2018-01-25 04:40:00,,,
2018-01-25 04:45:00,,,
2018-01-25 04:50:00,,,
2018-01-25 04:55:00,,,
2018-01-25 05:00:00,,,
2018-01-25 05:05:00,,,
2018-01-25 05:10:00,,,
2018-01-25 05:15:00,,,
2018-01-25 05:20:00,,,
2018-01-25 05:25:00,,,
2018-01-25 05:30:00,,,
2018-01-25 05:35:00,,,
2018-01-25 05:40:00,,,
2018-01-25 05:45:00,,,
2018-01-25 05:50:00,,,
2018-01-25 05:55:00,,,
2018-01-25 06:00:00,,,
2018-01-25 06:05:00,,,
2018-01-25 06:10:00,,,
2018-01-25 06:15:00,,,
2018-01-25 06:20:00,,,
2018-01-25 06:25:00,,,
2018-01-25 06:30:00,,,
2018-01-25 06:35:00,,,
2018-01-25 06:40:00,,,
2018-01-25 06:45:00,,,
2018-01-25 06:50:00,,,
2018-01-25 06:55:00,,,
2018-01-25 07:00:00,12.0,558.0,544.0
2018-01-25 07:05:00,180.0,574.0,574.0
2018-01-25 07:10:00,344.0,576.0,604.0
2018-01-25 07:15:00,366.0,588.0,642.0
2018-01-25 07:20:00,398.0,618.0,678.0
2018-01-25 07:25:00,418.0,640.0,706.0
2018-01-25 07:30:00,434.0,660.0,744.0
2018-01-25 07:35:00,470.0,696.0,798.0
2018-01-25 07:40:00,494.0,358.0,846.0
2018-01-25 07:45:00,512.0,384.0,902.0
2018-01-25 07:50:00,538.0,788.0,942.0
2018-01-25 07:55:00,570.0,802.0,986.0
2018-01-25 08:00:00,612.0,808.0,1056.0
2018-01-25 08:05:00,646.0,836.0,1114.0
2018-01-25 08:10:00,682.0,872.0,1166.0
2018-01-25 08:15:00,706.0,892.0,1220.0
2018-01-25 08:20:00,722.0,916.0,1256.0
2018-01-25 08:25:00,738.0,938.0,1280.0
2018-01-25 08:30:00,758.0,950.0,1318.0
2018-01-25 08:35:00,796.0,984.0,1360.0
2018-01-25 08:40:00,814.0,1020.0,1382.0
2018-01-25 08:45:00,812.0,1038.0,1394.0
2018-01-25 08:50:00,808.0,1056.0,1398.0
2018-01-25 08:55:00,806.0,1074.0,1390.0
2018-01-25 09:00:00,808.0,1074.0,1392.0
2018-01-25 09:05:00,794.0,1056.0,1384.0
2018-01-25 09:10:00,768.0,1024.0,1338.0
2018-01-25 09:15:00,746.0,1024.0,1284.0
2018-01-25 09:20:00,702.0,986.0,1224.0
2018-01-25 09:25:00,662.0,910.0,1138.0
2018-01-25 09:30:00,652.0,888.0,1088.0
2018-01-25 09:35:00,618.0,868.0,1054.0
2018-01-25 09:40:00,540.0,802.0,960.0
2018-01-25 09:45:00,466.0,718.0,824.0
2018-01-25 09:50:00,396.0,644.0,676.0
2018-01-25 09:55:00,290.0,552.0,512.0
2018-01-25 10:00:00,212.0,476.0,374.0
2018-01-25 10:05:00,196.0,460.0,332.0
2018-01-25 10:10:00,210.0,456.0,334.0
2018-01-25 10:15:00,236.0,450.0,330.0
2018-01-25 10:20:00,258.0,452.0,336.0
2018-01-25 10:25:00,284.0,618.0,336.0
2018-01-25 10:30:00,310.0,856.0,332.0
2018-01-25 10:35:00,332.0,896.0,332.0
2018-01-25 10:40:00,352.0,814.0,336.0
2018-01-25 10:45:00,366.0,676.0,340.0
2018-01-25 10:50:00,376.0,570.0,330.0
2018-01-25 10:55:00,380.0,550.0,330.0
2018-01-25 11:00:00,380.0,538.0,340.0
2018-01-25 11:05:00,380.0,526.0,330.0
2018-01-25 11:10:00,380.0,526.0,330.0
2018-01-25 11:15:00,408.0,536.0,338.0
2018-01-25 11:20:00,530.0,548.0,368.0
2018-01-25 11:25:00,666.0,636.0,420.0
2018-01-25 11:30:00,706.0,720.0,448.0
2018-01-25 11:35:00,716.0,772.0,452.0
2018-01-25 11:40:00,730.0,888.0,452.0
2018-01-25 11:45:00,778.0,974.0,486.0
2018-01-25 11:50:00,790.0,1050.0,500.0
2018-01-25 11:55:00,766.0,1144.0,490.0
2018-01-25 12:00:00,758.0,1232.0,480.0
2018-01-25 12:05:00,702.0,1244.0,444.0
2018-01-25 12:10:00,628.0,1190.0,402.0
2018-01-25 12:15:00,630.0,1136.0,410.0
2018-01-25 12:20:00,660.0,1032.0,420.0
2018-01-25 12:25:00,650.0,926.0,398.0
2018-01-25 12:30:00,630.0,854.0,396.0
2018-01-25 12:35:00,632.0,838.0,416.0
2018-01-25 12:40:00,644.0,818.0,416.0
2018-01-25 12:45:00,646.0,790.0,408.0
2018-01-25 12:50:00,660.0,858.0,430.0
2018-01-25 12:55:00,684.0,932.0,440.0
2018-01-25 13:00:00,712.0,958.0,448.0
2018-01-25 13:05:00,654.0,968.0,416.0
2018-01-25 13:10:00,584.0,946.0,366.0
2018-01-25 13:15:00,544.0,932.0,342.0
2018-01-25 13:20:00,512.0,914.0,332.0
2018-01-25 13:25:00,526.0,878.0,334.0
2018-01-25 13:30:00,538.0,876.0,332.0
2018-01-25 13:35:00,522.0,884.0,332.0
2018-01-25 13:40:00,518.0,884.0,332.0
2018-01-25 13:45:00,532.0,834.0,332.0
2018-01-25 13:50:00,530.0,764.0,332.0
2018-01-25 13:55:00,552.0,690.0,342.0
2018-01-25 14:00:00,574.0,602.0,352.0
2018-01-25 14:05:00,610.0,614.0,374.0
2018-01-25 14:10:00,666.0,664.0,424.0
2018-01-25 14:15:00,704.0,652.0,462.0
2018-01-25 14:20:00,724.0,650.0,472.0
2018-01-25 14:25:00,722.0,758.0,474.0
2018-01-25 14:30:00,776.0,856.0,506.0
2018-01-25 14:35:00,868.0,876.0,556.0
2018-01-25 14:40:00,952.0,904.0,606.0
2018-01-25 14:45:00,968.0,956.0,612.0
2018-01-25 14:50:00,936.0,1032.0,590.0
2018-01-25 14:55:00,948.0,1118.0,598.0
2018-01-25 15:00:00,860.0,1222.0,550.0
2018-01-25 15:05:00,744.0,1332.0,478.0
2018-01-25 15:10:00,694.0,1370.0,440.0
2018-01-25 15:15:00,676.0,1336.0,430.0
2018-01-25 15:20:00,692.0,1264.0,438.0
2018-01-25 15:25:00,710.0,1172.0,446.0
2018-01-25 15:30:00,776.0,1088.0,488.0
2018-01-25 15:35:00,832.0,1016.0,530.0
2018-01-25 15:40:00,860.0,974.0,540.0
2018-01-25 15:45:00,916.0,1050.0,570.0
2018-01-25 15:50:00,970.0,1150.0,608.0
2018-01-25 15:55:00,950.0,1182.0,596.0
